,dIntervalStart,nEnteredAcd,Start
2923,3/9/2022 9:30,1,2022-03-09 09:30:00
2924,3/9/2022 9:45,1,2022-03-09 09:45:00
2925,4/1/2022 0:00,1,2022-04-01 00:00:00
2926,4/1/2022 0:15,1,2022-04-01 00:15:00
2927,4/1/2022 0:30,1,2022-04-01 00:30:00
2928,4/1/2022 0:45,1,2022-04-01 00:45:00
2929,4/1/2022 10:00,1,2022-04-01 10:00:00
2930,4/1/2022 10:15,1,2022-04-01 10:15:00
2931,4/1/2022 10:30,1,2022-04-01 10:30:00
2932,4/1/2022 10:45,1,2022-04-01 10:45:00
2933,4/1/2022 11:00,1,2022-04-01 11:00:00
2934,4/1/2022 11:15,1,2022-04-01 11:15:00
2935,4/1/2022 11:30,1,2022-04-01 11:30:00
2936,4/1/2022 11:45,1,2022-04-01 11:45:00
2937,4/1/2022 12:00,1,2022-04-01 12:00:00
2938,4/1/2022 12:15,1,2022-04-01 12:15:00
2939,4/1/2022 12:30,1,2022-04-01 12:30:00
2940,4/1/2022 12:45,1,2022-04-01 12:45:00
2941,4/1/2022 13:00,1,2022-04-01 13:00:00
2942,4/1/2022 13:15,1,2022-04-01 13:15:00
2943,4/1/2022 13:30,1,2022-04-01 13:30:00
2944,4/1/2022 13:45,1,2022-04-01 13:45:00
2945,4/1/2022 14:00,1,2022-04-01 14:00:00
2946,4/1/2022 14:15,1,2022-04-01 14:15:00
2947,4/1/2022 14:30,1,2022-04-01 14:30:00
2948,4/1/2022 14:45,1,2022-04-01 14:45:00
2949,4/1/2022 15:00,1,2022-04-01 15:00:00
2950,4/1/2022 15:15,1,2022-04-01 15:15:00
2951,4/1/2022 15:30,1,2022-04-01 15:30:00
2952,4/1/2022 15:45,1,2022-04-01 15:45:00
2953,4/1/2022 16:00,1,2022-04-01 16:00:00
2954,4/1/2022 16:15,1,2022-04-01 16:15:00
2955,4/1/2022 16:30,1,2022-04-01 16:30:00
2956,4/1/2022 16:45,1,2022-04-01 16:45:00
2957,4/1/2022 17:00,1,2022-04-01 17:00:00
2958,4/1/2022 17:15,1,2022-04-01 17:15:00
2959,4/1/2022 17:30,1,2022-04-01 17:30:00
2960,4/1/2022 17:45,1,2022-04-01 17:45:00
2961,4/1/2022 18:00,1,2022-04-01 18:00:00
2962,4/1/2022 18:15,1,2022-04-01 18:15:00
2963,4/1/2022 18:30,1,2022-04-01 18:30:00
2964,4/1/2022 18:45,1,2022-04-01 18:45:00
2965,4/1/2022 19:00,1,2022-04-01 19:00:00
2966,4/1/2022 19:15,1,2022-04-01 19:15:00
2967,4/1/2022 19:30,1,2022-04-01 19:30:00
2968,4/1/2022 19:45,1,2022-04-01 19:45:00
2969,4/1/2022 1:00,1,2022-04-01 01:00:00
2970,4/1/2022 1:15,1,2022-04-01 01:15:00
2971,4/1/2022 1:30,1,2022-04-01 01:30:00
2972,4/1/2022 1:45,1,2022-04-01 01:45:00
2973,4/1/2022 20:00,1,2022-04-01 20:00:00
2974,4/1/2022 20:15,1,2022-04-01 20:15:00
2975,4/1/2022 20:30,1,2022-04-01 20:30:00
2976,4/1/2022 20:45,1,2022-04-01 20:45:00
2977,4/1/2022 21:00,1,2022-04-01 21:00:00
2978,4/1/2022 21:15,1,2022-04-01 21:15:00
2979,4/1/2022 21:30,1,2022-04-01 21:30:00
2980,4/1/2022 21:45,1,2022-04-01 21:45:00
2981,4/1/2022 22:00,1,2022-04-01 22:00:00
2982,4/1/2022 22:15,1,2022-04-01 22:15:00
2983,4/1/2022 22:30,1,2022-04-01 22:30:00
2984,4/1/2022 22:45,1,2022-04-01 22:45:00
2985,4/1/2022 23:00,1,2022-04-01 23:00:00
2986,4/1/2022 23:15,1,2022-04-01 23:15:00
2987,4/1/2022 23:30,1,2022-04-01 23:30:00
2988,4/1/2022 23:45,1,2022-04-01 23:45:00
2989,4/1/2022 2:00,1,2022-04-01 02:00:00
2990,4/1/2022 2:15,1,2022-04-01 02:15:00
2991,4/1/2022 2:30,1,2022-04-01 02:30:00
2992,4/1/2022 2:45,1,2022-04-01 02:45:00
2993,4/1/2022 3:00,1,2022-04-01 03:00:00
2994,4/1/2022 3:15,1,2022-04-01 03:15:00
2995,4/1/2022 3:30,1,2022-04-01 03:30:00
2996,4/1/2022 3:45,1,2022-04-01 03:45:00
2997,4/1/2022 4:00,1,2022-04-01 04:00:00
2998,4/1/2022 4:15,1,2022-04-01 04:15:00
2999,4/1/2022 4:30,1,2022-04-01 04:30:00
3000,4/1/2022 4:45,1,2022-04-01 04:45:00
3001,4/1/2022 5:00,1,2022-04-01 05:00:00
3002,4/1/2022 5:15,1,2022-04-01 05:15:00
3003,4/1/2022 5:30,1,2022-04-01 05:30:00
3004,4/1/2022 5:45,1,2022-04-01 05:45:00
3005,4/1/2022 6:00,1,2022-04-01 06:00:00
3006,4/1/2022 6:15,1,2022-04-01 06:15:00
3007,4/1/2022 6:30,1,2022-04-01 06:30:00
3008,4/1/2022 6:45,1,2022-04-01 06:45:00
3009,4/1/2022 7:00,1,2022-04-01 07:00:00
3010,4/1/2022 7:15,1,2022-04-01 07:15:00
3011,4/1/2022 7:30,1,2022-04-01 07:30:00
3012,4/1/2022 7:45,1,2022-04-01 07:45:00
3013,4/1/2022 8:00,1,2022-04-01 08:00:00
3014,4/1/2022 8:15,1,2022-04-01 08:15:00
3015,4/1/2022 8:30,1,2022-04-01 08:30:00
3016,4/1/2022 8:45,1,2022-04-01 08:45:00
3017,4/1/2022 9:00,1,2022-04-01 09:00:00
3018,4/1/2022 9:15,1,2022-04-01 09:15:00
3019,4/1/2022 9:30,1,2022-04-01 09:30:00
3020,4/1/2022 9:45,1,2022-04-01 09:45:00
3021,4/2/2022 0:00,1,2022-04-02 00:00:00
3022,4/2/2022 0:15,1,2022-04-02 00:15:00
3023,4/2/2022 0:30,1,2022-04-02 00:30:00
3024,4/2/2022 0:45,1,2022-04-02 00:45:00
3025,4/2/2022 10:00,1,2022-04-02 10:00:00
3026,4/2/2022 10:15,1,2022-04-02 10:15:00
3027,4/2/2022 10:30,1,2022-04-02 10:30:00
3028,4/2/2022 10:45,1,2022-04-02 10:45:00
3029,4/2/2022 11:00,1,2022-04-02 11:00:00
3030,4/2/2022 11:15,1,2022-04-02 11:15:00
3031,4/2/2022 11:30,1,2022-04-02 11:30:00
3032,4/2/2022 11:45,1,2022-04-02 11:45:00
3033,4/2/2022 12:00,1,2022-04-02 12:00:00
3034,4/2/2022 12:15,1,2022-04-02 12:15:00
3035,4/2/2022 12:30,1,2022-04-02 12:30:00
3036,4/2/2022 12:45,1,2022-04-02 12:45:00
3037,4/2/2022 13:00,1,2022-04-02 13:00:00
3038,4/2/2022 13:15,1,2022-04-02 13:15:00
3039,4/2/2022 13:30,1,2022-04-02 13:30:00
3040,4/2/2022 13:45,1,2022-04-02 13:45:00
3041,4/2/2022 14:00,1,2022-04-02 14:00:00
3042,4/2/2022 14:15,1,2022-04-02 14:15:00
3043,4/2/2022 14:30,1,2022-04-02 14:30:00
3044,4/2/2022 14:45,1,2022-04-02 14:45:00
3045,4/2/2022 15:00,1,2022-04-02 15:00:00
3046,4/2/2022 15:15,1,2022-04-02 15:15:00
3047,4/2/2022 15:30,1,2022-04-02 15:30:00
3048,4/2/2022 15:45,1,2022-04-02 15:45:00
3049,4/2/2022 16:00,1,2022-04-02 16:00:00
3050,4/2/2022 16:15,1,2022-04-02 16:15:00
3051,4/2/2022 16:30,1,2022-04-02 16:30:00
3052,4/2/2022 16:45,1,2022-04-02 16:45:00
3053,4/2/2022 17:00,1,2022-04-02 17:00:00
3054,4/2/2022 17:15,1,2022-04-02 17:15:00
3055,4/2/2022 17:30,1,2022-04-02 17:30:00
3056,4/2/2022 17:45,1,2022-04-02 17:45:00
3057,4/2/2022 18:00,1,2022-04-02 18:00:00
3058,4/2/2022 18:15,1,2022-04-02 18:15:00
3059,4/2/2022 18:30,1,2022-04-02 18:30:00
3060,4/2/2022 18:45,1,2022-04-02 18:45:00
3061,4/2/2022 19:00,1,2022-04-02 19:00:00
3062,4/2/2022 19:15,1,2022-04-02 19:15:00
3063,4/2/2022 19:30,1,2022-04-02 19:30:00
3064,4/2/2022 19:45,1,2022-04-02 19:45:00
3065,4/2/2022 1:00,1,2022-04-02 01:00:00
3066,4/2/2022 1:15,1,2022-04-02 01:15:00
3067,4/2/2022 1:30,1,2022-04-02 01:30:00
3068,4/2/2022 1:45,1,2022-04-02 01:45:00
3069,4/2/2022 20:00,1,2022-04-02 20:00:00
3070,4/2/2022 20:15,1,2022-04-02 20:15:00
3071,4/2/2022 20:30,1,2022-04-02 20:30:00
3072,4/2/2022 20:45,1,2022-04-02 20:45:00
3073,4/2/2022 21:00,1,2022-04-02 21:00:00
3074,4/2/2022 21:15,1,2022-04-02 21:15:00
3075,4/2/2022 21:30,1,2022-04-02 21:30:00
3076,4/2/2022 21:45,1,2022-04-02 21:45:00
3077,4/2/2022 22:00,1,2022-04-02 22:00:00
3078,4/2/2022 22:15,1,2022-04-02 22:15:00
3079,4/2/2022 22:30,1,2022-04-02 22:30:00
3080,4/2/2022 22:45,1,2022-04-02 22:45:00
3081,4/2/2022 23:00,1,2022-04-02 23:00:00
3082,4/2/2022 23:15,1,2022-04-02 23:15:00
3083,4/2/2022 23:30,1,2022-04-02 23:30:00
3084,4/2/2022 23:45,1,2022-04-02 23:45:00
3085,4/2/2022 2:00,1,2022-04-02 02:00:00
3086,4/2/2022 2:15,1,2022-04-02 02:15:00
3087,4/2/2022 2:30,1,2022-04-02 02:30:00
3088,4/2/2022 2:45,1,2022-04-02 02:45:00
3089,4/2/2022 3:00,1,2022-04-02 03:00:00
3090,4/2/2022 3:15,1,2022-04-02 03:15:00
3091,4/2/2022 3:30,1,2022-04-02 03:30:00
3092,4/2/2022 3:45,1,2022-04-02 03:45:00
3093,4/2/2022 4:00,1,2022-04-02 04:00:00
3094,4/2/2022 4:15,1,2022-04-02 04:15:00
3095,4/2/2022 4:30,1,2022-04-02 04:30:00
3096,4/2/2022 4:45,1,2022-04-02 04:45:00
3097,4/2/2022 5:00,1,2022-04-02 05:00:00
3098,4/2/2022 5:15,1,2022-04-02 05:15:00
3099,4/2/2022 5:30,1,2022-04-02 05:30:00
3100,4/2/2022 5:45,1,2022-04-02 05:45:00
3101,4/2/2022 6:00,1,2022-04-02 06:00:00
3102,4/2/2022 6:15,1,2022-04-02 06:15:00
3103,4/2/2022 6:30,1,2022-04-02 06:30:00
3104,4/2/2022 6:45,1,2022-04-02 06:45:00
3105,4/2/2022 7:00,1,2022-04-02 07:00:00
3106,4/2/2022 7:15,1,2022-04-02 07:15:00
3107,4/2/2022 7:30,1,2022-04-02 07:30:00
3108,4/2/2022 7:45,1,2022-04-02 07:45:00
3109,4/2/2022 8:00,1,2022-04-02 08:00:00
3110,4/2/2022 8:15,1,2022-04-02 08:15:00
3111,4/2/2022 8:30,1,2022-04-02 08:30:00
3112,4/2/2022 8:45,1,2022-04-02 08:45:00
3113,4/2/2022 9:00,1,2022-04-02 09:00:00
3114,4/2/2022 9:15,1,2022-04-02 09:15:00
3115,4/2/2022 9:30,1,2022-04-02 09:30:00
3116,4/2/2022 9:45,1,2022-04-02 09:45:00
3117,4/3/2022 0:00,1,2022-04-03 00:00:00
3118,4/3/2022 0:15,1,2022-04-03 00:15:00
3119,4/3/2022 0:30,1,2022-04-03 00:30:00
3120,4/3/2022 0:45,1,2022-04-03 00:45:00
3121,4/3/2022 10:00,1,2022-04-03 10:00:00
3122,4/3/2022 10:15,1,2022-04-03 10:15:00
3123,4/3/2022 10:30,1,2022-04-03 10:30:00
3124,4/3/2022 10:45,1,2022-04-03 10:45:00
3125,4/3/2022 11:00,1,2022-04-03 11:00:00
3126,4/3/2022 11:15,1,2022-04-03 11:15:00
3127,4/3/2022 11:30,1,2022-04-03 11:30:00
3128,4/3/2022 11:45,1,2022-04-03 11:45:00
3129,4/3/2022 12:00,1,2022-04-03 12:00:00
3130,4/3/2022 12:15,1,2022-04-03 12:15:00
3131,4/3/2022 12:30,1,2022-04-03 12:30:00
3132,4/3/2022 12:45,1,2022-04-03 12:45:00
3133,4/3/2022 13:00,1,2022-04-03 13:00:00
3134,4/3/2022 13:15,1,2022-04-03 13:15:00
3135,4/3/2022 13:30,1,2022-04-03 13:30:00
3136,4/3/2022 13:45,1,2022-04-03 13:45:00
3137,4/3/2022 14:00,1,2022-04-03 14:00:00
3138,4/3/2022 14:15,1,2022-04-03 14:15:00
3139,4/3/2022 14:30,1,2022-04-03 14:30:00
3140,4/3/2022 14:45,1,2022-04-03 14:45:00
3141,4/3/2022 15:00,1,2022-04-03 15:00:00
3142,4/3/2022 15:15,1,2022-04-03 15:15:00
3143,4/3/2022 15:30,1,2022-04-03 15:30:00
3144,4/3/2022 15:45,1,2022-04-03 15:45:00
3145,4/3/2022 16:00,1,2022-04-03 16:00:00
3146,4/3/2022 16:15,1,2022-04-03 16:15:00
3147,4/3/2022 16:30,1,2022-04-03 16:30:00
3148,4/3/2022 16:45,1,2022-04-03 16:45:00
3149,4/3/2022 17:00,1,2022-04-03 17:00:00
3150,4/3/2022 17:15,1,2022-04-03 17:15:00
3151,4/3/2022 17:30,1,2022-04-03 17:30:00
3152,4/3/2022 17:45,1,2022-04-03 17:45:00
3153,4/3/2022 18:00,1,2022-04-03 18:00:00
3154,4/3/2022 18:15,1,2022-04-03 18:15:00
3155,4/3/2022 18:30,1,2022-04-03 18:30:00
3156,4/3/2022 18:45,1,2022-04-03 18:45:00
3157,4/3/2022 19:00,1,2022-04-03 19:00:00
3158,4/3/2022 19:15,1,2022-04-03 19:15:00
3159,4/3/2022 19:30,1,2022-04-03 19:30:00
3160,4/3/2022 19:45,1,2022-04-03 19:45:00
3161,4/3/2022 1:00,1,2022-04-03 01:00:00
3162,4/3/2022 1:15,1,2022-04-03 01:15:00
3163,4/3/2022 1:30,1,2022-04-03 01:30:00
3164,4/3/2022 1:45,1,2022-04-03 01:45:00
3165,4/3/2022 20:00,1,2022-04-03 20:00:00
3166,4/3/2022 20:15,1,2022-04-03 20:15:00
3167,4/3/2022 20:30,1,2022-04-03 20:30:00
3168,4/3/2022 20:45,1,2022-04-03 20:45:00
3169,4/3/2022 21:00,1,2022-04-03 21:00:00
3170,4/3/2022 21:15,1,2022-04-03 21:15:00
3171,4/3/2022 21:30,1,2022-04-03 21:30:00
3172,4/3/2022 21:45,1,2022-04-03 21:45:00
3173,4/3/2022 22:00,1,2022-04-03 22:00:00
3174,4/3/2022 22:15,1,2022-04-03 22:15:00
3175,4/3/2022 22:30,1,2022-04-03 22:30:00
3176,4/3/2022 22:45,1,2022-04-03 22:45:00
3177,4/3/2022 23:00,1,2022-04-03 23:00:00
3178,4/3/2022 23:15,1,2022-04-03 23:15:00
3179,4/3/2022 23:30,1,2022-04-03 23:30:00
3180,4/3/2022 23:45,1,2022-04-03 23:45:00
3181,4/3/2022 2:00,1,2022-04-03 02:00:00
3182,4/3/2022 2:15,1,2022-04-03 02:15:00
3183,4/3/2022 2:45,1,2022-04-03 02:45:00
3184,4/3/2022 3:00,1,2022-04-03 03:00:00
3185,4/3/2022 3:15,1,2022-04-03 03:15:00
3186,4/3/2022 3:30,1,2022-04-03 03:30:00
3187,4/3/2022 4:00,1,2022-04-03 04:00:00
3188,4/3/2022 4:15,1,2022-04-03 04:15:00
3189,4/3/2022 4:45,1,2022-04-03 04:45:00
3190,4/3/2022 5:00,1,2022-04-03 05:00:00
3191,4/3/2022 5:45,1,2022-04-03 05:45:00
3192,4/3/2022 6:00,1,2022-04-03 06:00:00
3193,4/3/2022 6:15,1,2022-04-03 06:15:00
3194,4/3/2022 6:30,1,2022-04-03 06:30:00
3195,4/3/2022 7:15,1,2022-04-03 07:15:00
3196,4/3/2022 7:30,1,2022-04-03 07:30:00
3197,4/3/2022 7:45,1,2022-04-03 07:45:00
3198,4/3/2022 8:00,1,2022-04-03 08:00:00
3199,4/3/2022 8:15,1,2022-04-03 08:15:00
3200,4/3/2022 8:30,1,2022-04-03 08:30:00
3201,4/3/2022 8:45,1,2022-04-03 08:45:00
3202,4/3/2022 9:00,1,2022-04-03 09:00:00
3203,4/3/2022 9:15,1,2022-04-03 09:15:00
3204,4/3/2022 9:30,1,2022-04-03 09:30:00
3205,4/3/2022 9:45,1,2022-04-03 09:45:00
3206,4/4/2022 0:00,1,2022-04-04 00:00:00
3207,4/4/2022 0:15,1,2022-04-04 00:15:00
3208,4/4/2022 0:30,1,2022-04-04 00:30:00
3209,4/4/2022 0:45,1,2022-04-04 00:45:00
3210,4/4/2022 10:00,1,2022-04-04 10:00:00
3211,4/4/2022 10:15,1,2022-04-04 10:15:00
3212,4/4/2022 10:30,1,2022-04-04 10:30:00
3213,4/4/2022 10:45,1,2022-04-04 10:45:00
3214,4/4/2022 11:00,1,2022-04-04 11:00:00
3215,4/4/2022 11:15,1,2022-04-04 11:15:00
3216,4/4/2022 11:30,1,2022-04-04 11:30:00
3217,4/4/2022 11:45,1,2022-04-04 11:45:00
3218,4/4/2022 12:00,1,2022-04-04 12:00:00
3219,4/4/2022 12:15,1,2022-04-04 12:15:00
3220,4/4/2022 12:30,1,2022-04-04 12:30:00
3221,4/4/2022 12:45,1,2022-04-04 12:45:00
3222,4/4/2022 13:00,1,2022-04-04 13:00:00
3223,4/4/2022 13:15,1,2022-04-04 13:15:00
3224,4/4/2022 13:30,1,2022-04-04 13:30:00
3225,4/4/2022 13:45,1,2022-04-04 13:45:00
3226,4/4/2022 14:00,1,2022-04-04 14:00:00
3227,4/4/2022 14:15,1,2022-04-04 14:15:00
3228,4/4/2022 14:30,1,2022-04-04 14:30:00
3229,4/4/2022 14:45,1,2022-04-04 14:45:00
3230,4/4/2022 15:00,1,2022-04-04 15:00:00
3231,4/4/2022 15:15,1,2022-04-04 15:15:00
3232,4/4/2022 15:30,1,2022-04-04 15:30:00
3233,4/4/2022 15:45,1,2022-04-04 15:45:00
3234,4/4/2022 16:00,1,2022-04-04 16:00:00
3235,4/4/2022 16:15,1,2022-04-04 16:15:00
3236,4/4/2022 16:30,1,2022-04-04 16:30:00
3237,4/4/2022 16:45,1,2022-04-04 16:45:00
3238,4/4/2022 17:00,1,2022-04-04 17:00:00
3239,4/4/2022 17:15,1,2022-04-04 17:15:00
3240,4/4/2022 17:30,1,2022-04-04 17:30:00
3241,4/4/2022 17:45,1,2022-04-04 17:45:00
3242,4/4/2022 18:00,1,2022-04-04 18:00:00
3243,4/4/2022 18:15,1,2022-04-04 18:15:00
3244,4/4/2022 18:30,1,2022-04-04 18:30:00
3245,4/4/2022 18:45,1,2022-04-04 18:45:00
3246,4/4/2022 19:00,1,2022-04-04 19:00:00
3247,4/4/2022 19:15,1,2022-04-04 19:15:00
3248,4/4/2022 19:30,1,2022-04-04 19:30:00
3249,4/4/2022 19:45,1,2022-04-04 19:45:00
3250,4/4/2022 1:00,1,2022-04-04 01:00:00
3251,4/4/2022 1:15,1,2022-04-04 01:15:00
3252,4/4/2022 1:30,1,2022-04-04 01:30:00
3253,4/4/2022 1:45,1,2022-04-04 01:45:00
3254,4/4/2022 20:00,1,2022-04-04 20:00:00
3255,4/4/2022 20:15,1,2022-04-04 20:15:00
3256,4/4/2022 20:30,1,2022-04-04 20:30:00
3257,4/4/2022 20:45,1,2022-04-04 20:45:00
3258,4/4/2022 21:00,1,2022-04-04 21:00:00
3259,4/4/2022 21:15,1,2022-04-04 21:15:00
3260,4/4/2022 21:30,1,2022-04-04 21:30:00
3261,4/4/2022 21:45,1,2022-04-04 21:45:00
3262,4/4/2022 22:00,1,2022-04-04 22:00:00
3263,4/4/2022 22:15,1,2022-04-04 22:15:00
3264,4/4/2022 22:30,1,2022-04-04 22:30:00
3265,4/4/2022 22:45,1,2022-04-04 22:45:00
3266,4/4/2022 23:00,1,2022-04-04 23:00:00
3267,4/4/2022 23:15,1,2022-04-04 23:15:00
3268,4/4/2022 23:30,1,2022-04-04 23:30:00
3269,4/4/2022 23:45,1,2022-04-04 23:45:00
3270,4/4/2022 2:00,1,2022-04-04 02:00:00
3271,4/4/2022 2:15,1,2022-04-04 02:15:00
3272,4/4/2022 2:30,1,2022-04-04 02:30:00
3273,4/4/2022 2:45,1,2022-04-04 02:45:00
3274,4/4/2022 3:00,1,2022-04-04 03:00:00
3275,4/4/2022 3:15,1,2022-04-04 03:15:00
3276,4/4/2022 3:30,1,2022-04-04 03:30:00
3277,4/4/2022 3:45,1,2022-04-04 03:45:00
3278,4/4/2022 4:00,1,2022-04-04 04:00:00
3279,4/4/2022 4:15,1,2022-04-04 04:15:00
3280,4/4/2022 4:30,1,2022-04-04 04:30:00
3281,4/4/2022 4:45,1,2022-04-04 04:45:00
3282,4/4/2022 5:00,1,2022-04-04 05:00:00
3283,4/4/2022 5:15,1,2022-04-04 05:15:00
3284,4/4/2022 5:30,1,2022-04-04 05:30:00
3285,4/4/2022 5:45,1,2022-04-04 05:45:00
3286,4/4/2022 6:00,1,2022-04-04 06:00:00
3287,4/4/2022 6:15,1,2022-04-04 06:15:00
3288,4/4/2022 6:30,1,2022-04-04 06:30:00
3289,4/4/2022 6:45,1,2022-04-04 06:45:00
3290,4/4/2022 7:00,1,2022-04-04 07:00:00
3291,4/4/2022 7:15,1,2022-04-04 07:15:00
3292,4/4/2022 7:30,1,2022-04-04 07:30:00
3293,4/4/2022 7:45,1,2022-04-04 07:45:00
3294,4/4/2022 8:00,1,2022-04-04 08:00:00
3295,4/4/2022 8:15,1,2022-04-04 08:15:00
3296,4/4/2022 8:30,1,2022-04-04 08:30:00
3297,4/4/2022 8:45,1,2022-04-04 08:45:00
3298,4/4/2022 9:00,1,2022-04-04 09:00:00
3299,4/4/2022 9:15,1,2022-04-04 09:15:00
3300,4/4/2022 9:30,1,2022-04-04 09:30:00
3301,4/4/2022 9:45,1,2022-04-04 09:45:00
3302,4/5/2022 0:00,1,2022-04-05 00:00:00
3303,4/5/2022 0:15,1,2022-04-05 00:15:00
3304,4/5/2022 0:30,1,2022-04-05 00:30:00
3305,4/5/2022 0:45,1,2022-04-05 00:45:00
3306,4/5/2022 10:00,1,2022-04-05 10:00:00
3307,4/5/2022 10:15,1,2022-04-05 10:15:00
3308,4/5/2022 10:30,1,2022-04-05 10:30:00
3309,4/5/2022 10:45,1,2022-04-05 10:45:00
3310,4/5/2022 11:00,1,2022-04-05 11:00:00
3311,4/5/2022 11:15,1,2022-04-05 11:15:00
3312,4/5/2022 11:30,1,2022-04-05 11:30:00
3313,4/5/2022 11:45,1,2022-04-05 11:45:00
3314,4/5/2022 12:00,1,2022-04-05 12:00:00
3315,4/5/2022 12:15,1,2022-04-05 12:15:00
3316,4/5/2022 12:30,1,2022-04-05 12:30:00
3317,4/5/2022 12:45,1,2022-04-05 12:45:00
3318,4/5/2022 13:00,1,2022-04-05 13:00:00
3319,4/5/2022 13:15,1,2022-04-05 13:15:00
3320,4/5/2022 13:30,1,2022-04-05 13:30:00
3321,4/5/2022 13:45,1,2022-04-05 13:45:00
3322,4/5/2022 14:00,1,2022-04-05 14:00:00
3323,4/5/2022 14:15,1,2022-04-05 14:15:00
3324,4/5/2022 14:30,1,2022-04-05 14:30:00
3325,4/5/2022 14:45,1,2022-04-05 14:45:00
3326,4/5/2022 15:00,1,2022-04-05 15:00:00
3327,4/5/2022 15:15,1,2022-04-05 15:15:00
3328,4/5/2022 15:30,1,2022-04-05 15:30:00
3329,4/5/2022 15:45,1,2022-04-05 15:45:00
3330,4/5/2022 16:00,1,2022-04-05 16:00:00
3331,4/5/2022 16:15,1,2022-04-05 16:15:00
3332,4/5/2022 16:30,1,2022-04-05 16:30:00
3333,4/5/2022 16:45,1,2022-04-05 16:45:00
3334,4/5/2022 17:00,1,2022-04-05 17:00:00
3335,4/5/2022 17:15,1,2022-04-05 17:15:00
3336,4/5/2022 17:30,1,2022-04-05 17:30:00
3337,4/5/2022 17:45,1,2022-04-05 17:45:00
3338,4/5/2022 18:00,1,2022-04-05 18:00:00
3339,4/5/2022 18:15,1,2022-04-05 18:15:00
3340,4/5/2022 18:30,1,2022-04-05 18:30:00
3341,4/5/2022 18:45,1,2022-04-05 18:45:00
3342,4/5/2022 19:00,1,2022-04-05 19:00:00
3343,4/5/2022 19:15,1,2022-04-05 19:15:00
3344,4/5/2022 19:30,1,2022-04-05 19:30:00
3345,4/5/2022 19:45,1,2022-04-05 19:45:00
3346,4/5/2022 1:00,1,2022-04-05 01:00:00
3347,4/5/2022 1:15,1,2022-04-05 01:15:00
3348,4/5/2022 1:30,1,2022-04-05 01:30:00
3349,4/5/2022 1:45,1,2022-04-05 01:45:00
3350,4/5/2022 20:00,1,2022-04-05 20:00:00
3351,4/5/2022 20:15,1,2022-04-05 20:15:00
3352,4/5/2022 20:30,1,2022-04-05 20:30:00
3353,4/5/2022 20:45,1,2022-04-05 20:45:00
3354,4/5/2022 21:00,1,2022-04-05 21:00:00
3355,4/5/2022 21:15,1,2022-04-05 21:15:00
3356,4/5/2022 21:30,1,2022-04-05 21:30:00
3357,4/5/2022 21:45,1,2022-04-05 21:45:00
3358,4/5/2022 22:00,1,2022-04-05 22:00:00
3359,4/5/2022 22:15,1,2022-04-05 22:15:00
3360,4/5/2022 22:30,1,2022-04-05 22:30:00
3361,4/5/2022 22:45,1,2022-04-05 22:45:00
3362,4/5/2022 23:00,1,2022-04-05 23:00:00
3363,4/5/2022 23:15,1,2022-04-05 23:15:00
3364,4/5/2022 23:30,1,2022-04-05 23:30:00
3365,4/5/2022 23:45,1,2022-04-05 23:45:00
3366,4/5/2022 2:00,1,2022-04-05 02:00:00
3367,4/5/2022 2:15,1,2022-04-05 02:15:00
3368,4/5/2022 2:30,1,2022-04-05 02:30:00
3369,4/5/2022 2:45,1,2022-04-05 02:45:00
3370,4/5/2022 3:00,1,2022-04-05 03:00:00
3371,4/5/2022 3:15,1,2022-04-05 03:15:00
3372,4/5/2022 3:30,1,2022-04-05 03:30:00
3373,4/5/2022 3:45,1,2022-04-05 03:45:00
3374,4/5/2022 4:00,1,2022-04-05 04:00:00
3375,4/5/2022 4:15,1,2022-04-05 04:15:00
3376,4/5/2022 4:30,1,2022-04-05 04:30:00
3377,4/5/2022 5:15,1,2022-04-05 05:15:00
3378,4/5/2022 5:30,1,2022-04-05 05:30:00
3379,4/5/2022 5:45,1,2022-04-05 05:45:00
3380,4/5/2022 6:00,1,2022-04-05 06:00:00
3381,4/5/2022 6:15,1,2022-04-05 06:15:00
3382,4/5/2022 6:30,1,2022-04-05 06:30:00
3383,4/5/2022 6:45,1,2022-04-05 06:45:00
3384,4/5/2022 7:00,1,2022-04-05 07:00:00
3385,4/5/2022 7:15,1,2022-04-05 07:15:00
3386,4/5/2022 7:30,1,2022-04-05 07:30:00
3387,4/5/2022 7:45,1,2022-04-05 07:45:00
3388,4/5/2022 8:00,1,2022-04-05 08:00:00
3389,4/5/2022 8:15,1,2022-04-05 08:15:00
3390,4/5/2022 8:30,1,2022-04-05 08:30:00
3391,4/5/2022 8:45,1,2022-04-05 08:45:00
3392,4/5/2022 9:00,1,2022-04-05 09:00:00
3393,4/5/2022 9:15,1,2022-04-05 09:15:00
3394,4/5/2022 9:30,1,2022-04-05 09:30:00
3395,4/5/2022 9:45,1,2022-04-05 09:45:00
3396,4/6/2022 0:00,1,2022-04-06 00:00:00
3397,4/6/2022 0:15,1,2022-04-06 00:15:00
3398,4/6/2022 0:30,1,2022-04-06 00:30:00
3399,4/6/2022 0:45,1,2022-04-06 00:45:00
3400,4/6/2022 10:00,1,2022-04-06 10:00:00
3401,4/6/2022 10:15,1,2022-04-06 10:15:00
3402,4/6/2022 10:30,1,2022-04-06 10:30:00
3403,4/6/2022 10:45,1,2022-04-06 10:45:00
3404,4/6/2022 11:00,1,2022-04-06 11:00:00
