"PRI_INDEX","ROUTING_SET","START_TIME","STOP_TIME","HOUR","MINUTE","Req","Sch","Schedule Tally Delta","Net"
243,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,12,30,18.1,10,,-8.1
244,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,12,45,9.82,9,,-0.82
245,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,13,0,13.97,11,,-2.97
246,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,13,15,16.13,11,,-5.13
247,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,13,30,17.74,11,,-6.74
248,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,13,45,18,12,,-6
249,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,14,0,16.92,12,,-4.92
250,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,14,15,17.04,12,,-5.04
251,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,14,30,15.03,11.67,,-3.36
252,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,14,45,16.03,11,,-5.03
253,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,15,0,15.85,11,,-4.85
254,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,15,15,17.43,10.67,,-6.76
255,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,15,30,15.92,11.47,,-4.45
256,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,15,45,16.97,11.33,,-5.64
257,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,16,0,15.8,12,,-3.8
258,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,16,15,12.57,10,,-2.57
259,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,16,30,12.3,11,,-1.3
260,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,16,45,12.5,11.67,,-0.83
261,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,17,0,10.28,9.67,,-0.61
262,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,17,15,7.32,8,,0.68
263,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,17,30,7.88,9,,1.12
264,"NetClaim Multiskill - Global",11/3/2022,11/4/2022,17,45,5.96,8,,2.04
