,Unnamed: 0,Main_date,MDate,nEnteredAcd,Start
436,436,2022-03-05 13:00:00,2022-03-05 13:00:00,,
437,437,2022-03-05 13:15:00,2022-03-05 13:15:00,,
438,438,2022-03-05 13:30:00,2022-03-05 13:30:00,,
439,439,2022-03-05 13:45:00,2022-03-05 13:45:00,,
440,440,2022-03-05 14:00:00,2022-03-05 14:00:00,,
441,441,2022-03-05 14:15:00,2022-03-05 14:15:00,,
442,442,2022-03-05 14:30:00,2022-03-05 14:30:00,,
443,443,2022-03-05 14:45:00,2022-03-05 14:45:00,,
444,444,2022-03-05 15:00:00,2022-03-05 15:00:00,,
445,445,2022-03-05 15:15:00,2022-03-05 15:15:00,,
446,446,2022-03-05 15:30:00,2022-03-05 15:30:00,,
447,447,2022-03-05 15:45:00,2022-03-05 15:45:00,,
448,448,2022-03-05 16:00:00,2022-03-05 16:00:00,,
449,449,2022-03-05 16:15:00,2022-03-05 16:15:00,,
450,450,2022-03-05 16:30:00,2022-03-05 16:30:00,,
451,451,2022-03-05 16:45:00,2022-03-05 16:45:00,,
452,452,2022-03-05 17:00:00,2022-03-05 17:00:00,,
453,453,2022-03-05 17:15:00,2022-03-05 17:15:00,,
454,454,2022-03-05 17:30:00,2022-03-05 17:30:00,,
455,455,2022-03-05 17:45:00,2022-03-05 17:45:00,,
456,456,2022-03-05 18:00:00,2022-03-05 18:00:00,,
457,457,2022-03-05 18:15:00,2022-03-05 18:15:00,,
458,458,2022-03-05 18:30:00,2022-03-05 18:30:00,,
459,459,2022-03-05 18:45:00,2022-03-05 18:45:00,,
460,460,2022-03-05 19:00:00,2022-03-05 19:00:00,,
461,461,2022-03-05 19:15:00,2022-03-05 19:15:00,,
462,462,2022-03-05 19:30:00,2022-03-05 19:30:00,,
463,463,2022-03-05 19:45:00,2022-03-05 19:45:00,,
464,464,2022-03-05 20:00:00,2022-03-05 20:00:00,,
465,465,2022-03-05 20:15:00,2022-03-05 20:15:00,,
466,466,2022-03-05 20:30:00,2022-03-05 20:30:00,,
467,467,2022-03-05 20:45:00,2022-03-05 20:45:00,,
468,468,2022-03-05 21:00:00,2022-03-05 21:00:00,,
469,469,2022-03-05 21:15:00,2022-03-05 21:15:00,,
470,470,2022-03-05 21:30:00,2022-03-05 21:30:00,,
471,471,2022-03-05 21:45:00,2022-03-05 21:45:00,,
472,472,2022-03-05 22:00:00,2022-03-05 22:00:00,,
473,473,2022-03-05 22:15:00,2022-03-05 22:15:00,,
474,474,2022-03-05 22:30:00,2022-03-05 22:30:00,,
475,475,2022-03-05 22:45:00,2022-03-05 22:45:00,,
476,476,2022-03-05 23:00:00,2022-03-05 23:00:00,,
477,477,2022-03-05 23:15:00,2022-03-05 23:15:00,,
478,478,2022-03-05 23:30:00,2022-03-05 23:30:00,,
479,479,2022-03-05 23:45:00,2022-03-05 23:45:00,,
480,480,2022-03-06 00:00:00,2022-03-06 00:00:00,,
481,481,2022-03-06 00:15:00,2022-03-06 00:15:00,,
482,482,2022-03-06 00:30:00,2022-03-06 00:30:00,,
483,483,2022-03-06 00:45:00,2022-03-06 00:45:00,,
484,484,2022-03-06 01:00:00,2022-03-06 01:00:00,,
485,485,2022-03-06 01:15:00,2022-03-06 01:15:00,,
486,486,2022-03-06 01:30:00,2022-03-06 01:30:00,,
487,487,2022-03-06 01:45:00,2022-03-06 01:45:00,,
488,488,2022-03-06 02:00:00,2022-03-06 02:00:00,,
489,489,2022-03-06 02:15:00,2022-03-06 02:15:00,,
490,490,2022-03-06 02:30:00,2022-03-06 02:30:00,,
491,491,2022-03-06 02:45:00,2022-03-06 02:45:00,,
492,492,2022-03-06 03:00:00,2022-03-06 03:00:00,,
493,493,2022-03-06 03:15:00,2022-03-06 03:15:00,,
494,494,2022-03-06 03:30:00,2022-03-06 03:30:00,,
495,495,2022-03-06 03:45:00,2022-03-06 03:45:00,,
496,496,2022-03-06 04:00:00,2022-03-06 04:00:00,,
497,497,2022-03-06 04:15:00,2022-03-06 04:15:00,,
498,498,2022-03-06 04:30:00,2022-03-06 04:30:00,,
499,499,2022-03-06 04:45:00,2022-03-06 04:45:00,,
500,500,2022-03-06 05:00:00,2022-03-06 05:00:00,,
501,501,2022-03-06 05:15:00,2022-03-06 05:15:00,,
502,502,2022-03-06 05:30:00,2022-03-06 05:30:00,,
503,503,2022-03-06 05:45:00,2022-03-06 05:45:00,,
504,504,2022-03-06 06:00:00,2022-03-06 06:00:00,,
505,505,2022-03-06 06:15:00,2022-03-06 06:15:00,,
506,506,2022-03-06 06:30:00,2022-03-06 06:30:00,,
507,507,2022-03-06 06:45:00,2022-03-06 06:45:00,,
508,508,2022-03-06 07:00:00,2022-03-06 07:00:00,,
509,509,2022-03-06 07:15:00,2022-03-06 07:15:00,,
510,510,2022-03-06 07:30:00,2022-03-06 07:30:00,,
511,511,2022-03-06 07:45:00,2022-03-06 07:45:00,,
512,512,2022-03-06 08:00:00,2022-03-06 08:00:00,,
513,513,2022-03-06 08:15:00,2022-03-06 08:15:00,,
514,514,2022-03-06 08:30:00,2022-03-06 08:30:00,,
515,515,2022-03-06 08:45:00,2022-03-06 08:45:00,,
516,516,2022-03-06 09:00:00,2022-03-06 09:00:00,,
517,517,2022-03-06 09:15:00,2022-03-06 09:15:00,,
518,518,2022-03-06 09:30:00,2022-03-06 09:30:00,,
519,519,2022-03-06 09:45:00,2022-03-06 09:45:00,,
520,520,2022-03-06 10:00:00,2022-03-06 10:00:00,,
521,521,2022-03-06 10:15:00,2022-03-06 10:15:00,,
522,522,2022-03-06 10:30:00,2022-03-06 10:30:00,,
523,523,2022-03-06 10:45:00,2022-03-06 10:45:00,,
524,524,2022-03-06 11:00:00,2022-03-06 11:00:00,,
525,525,2022-03-06 11:15:00,2022-03-06 11:15:00,,
526,526,2022-03-06 11:30:00,2022-03-06 11:30:00,,
527,527,2022-03-06 11:45:00,2022-03-06 11:45:00,,
528,528,2022-03-06 12:00:00,2022-03-06 12:00:00,,
529,529,2022-03-06 12:15:00,2022-03-06 12:15:00,,
530,530,2022-03-06 12:30:00,2022-03-06 12:30:00,,
531,531,2022-03-06 12:45:00,2022-03-06 12:45:00,,
532,532,2022-03-06 13:00:00,2022-03-06 13:00:00,,
533,533,2022-03-06 13:15:00,2022-03-06 13:15:00,,
534,534,2022-03-06 13:30:00,2022-03-06 13:30:00,,
535,535,2022-03-06 13:45:00,2022-03-06 13:45:00,,
536,536,2022-03-06 14:00:00,2022-03-06 14:00:00,,
537,537,2022-03-06 14:15:00,2022-03-06 14:15:00,,
538,538,2022-03-06 14:30:00,2022-03-06 14:30:00,,
539,539,2022-03-06 14:45:00,2022-03-06 14:45:00,,
540,540,2022-03-06 15:00:00,2022-03-06 15:00:00,,
541,541,2022-03-06 15:15:00,2022-03-06 15:15:00,,
542,542,2022-03-06 15:30:00,2022-03-06 15:30:00,,
543,543,2022-03-06 15:45:00,2022-03-06 15:45:00,,
544,544,2022-03-06 16:00:00,2022-03-06 16:00:00,,
545,545,2022-03-06 16:15:00,2022-03-06 16:15:00,,
546,546,2022-03-06 16:30:00,2022-03-06 16:30:00,,
547,547,2022-03-06 16:45:00,2022-03-06 16:45:00,,
548,548,2022-03-06 17:00:00,2022-03-06 17:00:00,,
549,549,2022-03-06 17:15:00,2022-03-06 17:15:00,,
550,550,2022-03-06 17:30:00,2022-03-06 17:30:00,,
551,551,2022-03-06 17:45:00,2022-03-06 17:45:00,,
552,552,2022-03-06 18:00:00,2022-03-06 18:00:00,,
553,553,2022-03-06 18:15:00,2022-03-06 18:15:00,,
554,554,2022-03-06 18:30:00,2022-03-06 18:30:00,,
555,555,2022-03-06 18:45:00,2022-03-06 18:45:00,,
556,556,2022-03-06 19:00:00,2022-03-06 19:00:00,,
557,557,2022-03-06 19:15:00,2022-03-06 19:15:00,,
558,558,2022-03-06 19:30:00,2022-03-06 19:30:00,,
559,559,2022-03-06 19:45:00,2022-03-06 19:45:00,,
560,560,2022-03-06 20:00:00,2022-03-06 20:00:00,,
561,561,2022-03-06 20:15:00,2022-03-06 20:15:00,,
562,562,2022-03-06 20:30:00,2022-03-06 20:30:00,,
563,563,2022-03-06 20:45:00,2022-03-06 20:45:00,,
564,564,2022-03-06 21:00:00,2022-03-06 21:00:00,,
565,565,2022-03-06 21:15:00,2022-03-06 21:15:00,,
566,566,2022-03-06 21:30:00,2022-03-06 21:30:00,,
567,567,2022-03-06 21:45:00,2022-03-06 21:45:00,,
568,568,2022-03-06 22:00:00,2022-03-06 22:00:00,,
569,569,2022-03-06 22:15:00,2022-03-06 22:15:00,,
570,570,2022-03-06 22:30:00,2022-03-06 22:30:00,,
571,571,2022-03-06 22:45:00,2022-03-06 22:45:00,,
572,572,2022-03-06 23:00:00,2022-03-06 23:00:00,,
573,573,2022-03-06 23:15:00,2022-03-06 23:15:00,,
574,574,2022-03-06 23:30:00,2022-03-06 23:30:00,,
575,575,2022-03-06 23:45:00,2022-03-06 23:45:00,,
576,576,2022-03-07 00:00:00,2022-03-07 00:00:00,,
577,577,2022-03-07 00:15:00,2022-03-07 00:15:00,,
578,578,2022-03-07 00:30:00,2022-03-07 00:30:00,,
579,579,2022-03-07 00:45:00,2022-03-07 00:45:00,,
580,580,2022-03-07 01:00:00,2022-03-07 01:00:00,,
581,581,2022-03-07 01:15:00,2022-03-07 01:15:00,,
582,582,2022-03-07 01:30:00,2022-03-07 01:30:00,,
583,583,2022-03-07 01:45:00,2022-03-07 01:45:00,,
584,584,2022-03-07 02:00:00,2022-03-07 02:00:00,,
585,585,2022-03-07 02:15:00,2022-03-07 02:15:00,,
586,586,2022-03-07 02:30:00,2022-03-07 02:30:00,,
587,587,2022-03-07 02:45:00,2022-03-07 02:45:00,,
588,588,2022-03-07 03:00:00,2022-03-07 03:00:00,,
589,589,2022-03-07 03:15:00,2022-03-07 03:15:00,,
590,590,2022-03-07 03:30:00,2022-03-07 03:30:00,,
591,591,2022-03-07 03:45:00,2022-03-07 03:45:00,,
592,592,2022-03-07 04:00:00,2022-03-07 04:00:00,,
593,593,2022-03-07 04:15:00,2022-03-07 04:15:00,,
594,594,2022-03-07 04:30:00,2022-03-07 04:30:00,,
595,595,2022-03-07 04:45:00,2022-03-07 04:45:00,,
596,596,2022-03-07 05:00:00,2022-03-07 05:00:00,,
597,597,2022-03-07 05:15:00,2022-03-07 05:15:00,,
598,598,2022-03-07 05:30:00,2022-03-07 05:30:00,,
599,599,2022-03-07 05:45:00,2022-03-07 05:45:00,,
600,600,2022-03-07 06:00:00,2022-03-07 06:00:00,,
601,601,2022-03-07 06:15:00,2022-03-07 06:15:00,,
602,602,2022-03-07 06:30:00,2022-03-07 06:30:00,,
603,603,2022-03-07 06:45:00,2022-03-07 06:45:00,,
604,604,2022-03-07 07:00:00,2022-03-07 07:00:00,,
605,605,2022-03-07 07:15:00,2022-03-07 07:15:00,,
606,606,2022-03-07 07:30:00,2022-03-07 07:30:00,,
607,607,2022-03-07 07:45:00,2022-03-07 07:45:00,,
608,608,2022-03-07 08:00:00,2022-03-07 08:00:00,,
609,609,2022-03-07 08:15:00,2022-03-07 08:15:00,,
610,610,2022-03-07 08:30:00,2022-03-07 08:30:00,,
611,611,2022-03-07 08:45:00,2022-03-07 08:45:00,,
612,612,2022-03-07 09:00:00,2022-03-07 09:00:00,,
613,613,2022-03-07 09:15:00,2022-03-07 09:15:00,,
614,614,2022-03-07 09:30:00,2022-03-07 09:30:00,,
615,615,2022-03-07 09:45:00,2022-03-07 09:45:00,,
616,616,2022-03-07 10:00:00,2022-03-07 10:00:00,,
617,617,2022-03-07 10:15:00,2022-03-07 10:15:00,,
618,618,2022-03-07 10:30:00,2022-03-07 10:30:00,,
619,619,2022-03-07 10:45:00,2022-03-07 10:45:00,,
620,620,2022-03-07 11:00:00,2022-03-07 11:00:00,,
621,621,2022-03-07 11:15:00,2022-03-07 11:15:00,,
622,622,2022-03-07 11:30:00,2022-03-07 11:30:00,,
623,623,2022-03-07 11:45:00,2022-03-07 11:45:00,,
624,624,2022-03-07 12:00:00,2022-03-07 12:00:00,,
625,625,2022-03-07 12:15:00,2022-03-07 12:15:00,,
626,626,2022-03-07 12:30:00,2022-03-07 12:30:00,,
627,627,2022-03-07 12:45:00,2022-03-07 12:45:00,,
628,628,2022-03-07 13:00:00,2022-03-07 13:00:00,,
629,629,2022-03-07 13:15:00,2022-03-07 13:15:00,,
630,630,2022-03-07 13:30:00,2022-03-07 13:30:00,,
631,631,2022-03-07 13:45:00,2022-03-07 13:45:00,,
632,632,2022-03-07 14:00:00,2022-03-07 14:00:00,,
633,633,2022-03-07 14:15:00,2022-03-07 14:15:00,,
634,634,2022-03-07 14:30:00,2022-03-07 14:30:00,,
635,635,2022-03-07 14:45:00,2022-03-07 14:45:00,,
636,636,2022-03-07 15:00:00,2022-03-07 15:00:00,,
637,637,2022-03-07 15:15:00,2022-03-07 15:15:00,,
638,638,2022-03-07 15:30:00,2022-03-07 15:30:00,,
639,639,2022-03-07 15:45:00,2022-03-07 15:45:00,,
640,640,2022-03-07 16:00:00,2022-03-07 16:00:00,,
641,641,2022-03-07 16:15:00,2022-03-07 16:15:00,,
642,642,2022-03-07 16:30:00,2022-03-07 16:30:00,,
643,643,2022-03-07 16:45:00,2022-03-07 16:45:00,,
644,644,2022-03-07 17:00:00,2022-03-07 17:00:00,,
645,645,2022-03-07 17:15:00,2022-03-07 17:15:00,,
646,646,2022-03-07 17:30:00,2022-03-07 17:30:00,,
647,647,2022-03-07 17:45:00,2022-03-07 17:45:00,,
648,648,2022-03-07 18:00:00,2022-03-07 18:00:00,,
649,649,2022-03-07 18:15:00,2022-03-07 18:15:00,,
650,650,2022-03-07 18:30:00,2022-03-07 18:30:00,,
651,651,2022-03-07 18:45:00,2022-03-07 18:45:00,,
652,652,2022-03-07 19:00:00,2022-03-07 19:00:00,,
653,653,2022-03-07 19:15:00,2022-03-07 19:15:00,,
654,654,2022-03-07 19:30:00,2022-03-07 19:30:00,,
655,655,2022-03-07 19:45:00,2022-03-07 19:45:00,,
656,656,2022-03-07 20:00:00,2022-03-07 20:00:00,,
657,657,2022-03-07 20:15:00,2022-03-07 20:15:00,,
658,658,2022-03-07 20:30:00,2022-03-07 20:30:00,,
659,659,2022-03-07 20:45:00,2022-03-07 20:45:00,,
660,660,2022-03-07 21:00:00,2022-03-07 21:00:00,,
661,661,2022-03-07 21:15:00,2022-03-07 21:15:00,,
662,662,2022-03-07 21:30:00,2022-03-07 21:30:00,,
663,663,2022-03-07 21:45:00,2022-03-07 21:45:00,,
664,664,2022-03-07 22:00:00,2022-03-07 22:00:00,,
665,665,2022-03-07 22:15:00,2022-03-07 22:15:00,,
666,666,2022-03-07 22:30:00,2022-03-07 22:30:00,,
667,667,2022-03-07 22:45:00,2022-03-07 22:45:00,,
668,668,2022-03-07 23:00:00,2022-03-07 23:00:00,,
669,669,2022-03-07 23:15:00,2022-03-07 23:15:00,,
670,670,2022-03-07 23:30:00,2022-03-07 23:30:00,,
671,671,2022-03-07 23:45:00,2022-03-07 23:45:00,,
672,672,2022-03-08 00:00:00,2022-03-08 00:00:00,,
673,673,2022-03-08 00:15:00,2022-03-08 00:15:00,,
674,674,2022-03-08 00:30:00,2022-03-08 00:30:00,,
675,675,2022-03-08 00:45:00,2022-03-08 00:45:00,,
676,676,2022-03-08 01:00:00,2022-03-08 01:00:00,,
677,677,2022-03-08 01:15:00,2022-03-08 01:15:00,,
678,678,2022-03-08 01:30:00,2022-03-08 01:30:00,,
679,679,2022-03-08 01:45:00,2022-03-08 01:45:00,,
680,680,2022-03-08 02:00:00,2022-03-08 02:00:00,,
681,681,2022-03-08 02:15:00,2022-03-08 02:15:00,,
682,682,2022-03-08 02:30:00,2022-03-08 02:30:00,,
683,683,2022-03-08 02:45:00,2022-03-08 02:45:00,,
684,684,2022-03-08 03:00:00,2022-03-08 03:00:00,,
685,685,2022-03-08 03:15:00,2022-03-08 03:15:00,,
686,686,2022-03-08 03:30:00,2022-03-08 03:30:00,,
687,687,2022-03-08 03:45:00,2022-03-08 03:45:00,,
688,688,2022-03-08 04:00:00,2022-03-08 04:00:00,,
689,689,2022-03-08 04:15:00,2022-03-08 04:15:00,,
690,690,2022-03-08 04:30:00,2022-03-08 04:30:00,,
691,691,2022-03-08 04:45:00,2022-03-08 04:45:00,,
692,692,2022-03-08 05:00:00,2022-03-08 05:00:00,,
693,693,2022-03-08 05:15:00,2022-03-08 05:15:00,,
694,694,2022-03-08 05:30:00,2022-03-08 05:30:00,,
695,695,2022-03-08 05:45:00,2022-03-08 05:45:00,,
696,696,2022-03-08 06:00:00,2022-03-08 06:00:00,,
697,697,2022-03-08 06:15:00,2022-03-08 06:15:00,,
698,698,2022-03-08 06:30:00,2022-03-08 06:30:00,,
699,699,2022-03-08 06:45:00,2022-03-08 06:45:00,,
700,700,2022-03-08 07:00:00,2022-03-08 07:00:00,,
701,701,2022-03-08 07:15:00,2022-03-08 07:15:00,,
702,702,2022-03-08 07:30:00,2022-03-08 07:30:00,,
703,703,2022-03-08 07:45:00,2022-03-08 07:45:00,,
704,704,2022-03-08 08:00:00,2022-03-08 08:00:00,,
705,705,2022-03-08 08:15:00,2022-03-08 08:15:00,,
706,706,2022-03-08 08:30:00,2022-03-08 08:30:00,,
707,707,2022-03-08 08:45:00,2022-03-08 08:45:00,,
708,708,2022-03-08 09:00:00,2022-03-08 09:00:00,,
709,709,2022-03-08 09:15:00,2022-03-08 09:15:00,,
710,710,2022-03-08 09:30:00,2022-03-08 09:30:00,,
711,711,2022-03-08 09:45:00,2022-03-08 09:45:00,,
712,712,2022-03-08 10:00:00,2022-03-08 10:00:00,,
713,713,2022-03-08 10:15:00,2022-03-08 10:15:00,,
714,714,2022-03-08 10:30:00,2022-03-08 10:30:00,,
715,715,2022-03-08 10:45:00,2022-03-08 10:45:00,,
716,716,2022-03-08 11:00:00,2022-03-08 11:00:00,,
717,717,2022-03-08 11:15:00,2022-03-08 11:15:00,,
718,718,2022-03-08 11:30:00,2022-03-08 11:30:00,,
719,719,2022-03-08 11:45:00,2022-03-08 11:45:00,,
720,720,2022-03-08 12:00:00,2022-03-08 12:00:00,,
721,721,2022-03-08 12:15:00,2022-03-08 12:15:00,,
722,722,2022-03-08 12:30:00,2022-03-08 12:30:00,,
723,723,2022-03-08 12:45:00,2022-03-08 12:45:00,,
724,724,2022-03-08 13:00:00,2022-03-08 13:00:00,,
725,725,2022-03-08 13:15:00,2022-03-08 13:15:00,,
726,726,2022-03-08 13:30:00,2022-03-08 13:30:00,,
727,727,2022-03-08 13:45:00,2022-03-08 13:45:00,,
728,728,2022-03-08 14:00:00,2022-03-08 14:00:00,,
729,729,2022-03-08 14:15:00,2022-03-08 14:15:00,,
730,730,2022-03-08 14:30:00,2022-03-08 14:30:00,,
731,731,2022-03-08 14:45:00,2022-03-08 14:45:00,,
732,732,2022-03-08 15:00:00,2022-03-08 15:00:00,,
733,733,2022-03-08 15:15:00,2022-03-08 15:15:00,,
734,734,2022-03-08 15:30:00,2022-03-08 15:30:00,,
735,735,2022-03-08 15:45:00,2022-03-08 15:45:00,,
736,736,2022-03-08 16:00:00,2022-03-08 16:00:00,,
737,737,2022-03-08 16:15:00,2022-03-08 16:15:00,,
738,738,2022-03-08 16:30:00,2022-03-08 16:30:00,,
739,739,2022-03-08 16:45:00,2022-03-08 16:45:00,,
740,740,2022-03-08 17:00:00,2022-03-08 17:00:00,,
741,741,2022-03-08 17:15:00,2022-03-08 17:15:00,,
742,742,2022-03-08 17:30:00,2022-03-08 17:30:00,,
743,743,2022-03-08 17:45:00,2022-03-08 17:45:00,,
744,744,2022-03-08 18:00:00,2022-03-08 18:00:00,,
745,745,2022-03-08 18:15:00,2022-03-08 18:15:00,,
746,746,2022-03-08 18:30:00,2022-03-08 18:30:00,,
747,747,2022-03-08 18:45:00,2022-03-08 18:45:00,,
748,748,2022-03-08 19:00:00,2022-03-08 19:00:00,,
749,749,2022-03-08 19:15:00,2022-03-08 19:15:00,,
750,750,2022-03-08 19:30:00,2022-03-08 19:30:00,,
751,751,2022-03-08 19:45:00,2022-03-08 19:45:00,,
752,752,2022-03-08 20:00:00,2022-03-08 20:00:00,,
753,753,2022-03-08 20:15:00,2022-03-08 20:15:00,,
754,754,2022-03-08 20:30:00,2022-03-08 20:30:00,,
755,755,2022-03-08 20:45:00,2022-03-08 20:45:00,,
756,756,2022-03-08 21:00:00,2022-03-08 21:00:00,,
757,757,2022-03-08 21:15:00,2022-03-08 21:15:00,,
758,758,2022-03-08 21:30:00,2022-03-08 21:30:00,,
759,759,2022-03-08 21:45:00,2022-03-08 21:45:00,,
760,760,2022-03-08 22:00:00,2022-03-08 22:00:00,,
761,761,2022-03-08 22:15:00,2022-03-08 22:15:00,,
762,762,2022-03-08 22:30:00,2022-03-08 22:30:00,,
763,763,2022-03-08 22:45:00,2022-03-08 22:45:00,,
764,764,2022-03-08 23:00:00,2022-03-08 23:00:00,,
765,765,2022-03-08 23:15:00,2022-03-08 23:15:00,,
766,766,2022-03-08 23:30:00,2022-03-08 23:30:00,,
767,767,2022-03-08 23:45:00,2022-03-08 23:45:00,,
768,768,2022-03-09 00:00:00,2022-03-09 00:00:00,,
769,769,2022-03-09 00:15:00,2022-03-09 00:15:00,,
770,770,2022-03-09 00:30:00,2022-03-09 00:30:00,,
771,771,2022-03-09 00:45:00,2022-03-09 00:45:00,,
772,772,2022-03-09 01:00:00,2022-03-09 01:00:00,,
773,773,2022-03-09 01:15:00,2022-03-09 01:15:00,,
774,774,2022-03-09 01:30:00,2022-03-09 01:30:00,,
775,775,2022-03-09 01:45:00,2022-03-09 01:45:00,,
776,776,2022-03-09 02:00:00,2022-03-09 02:00:00,,
777,777,2022-03-09 02:15:00,2022-03-09 02:15:00,,
778,778,2022-03-09 02:30:00,2022-03-09 02:30:00,,
779,779,2022-03-09 02:45:00,2022-03-09 02:45:00,,
780,780,2022-03-09 03:00:00,2022-03-09 03:00:00,,
781,781,2022-03-09 03:15:00,2022-03-09 03:15:00,,
782,782,2022-03-09 03:30:00,2022-03-09 03:30:00,,
783,783,2022-03-09 03:45:00,2022-03-09 03:45:00,,
784,784,2022-03-09 04:00:00,2022-03-09 04:00:00,,
785,785,2022-03-09 04:15:00,2022-03-09 04:15:00,,
786,786,2022-03-09 04:30:00,2022-03-09 04:30:00,,
787,787,2022-03-09 04:45:00,2022-03-09 04:45:00,,
788,788,2022-03-09 05:00:00,2022-03-09 05:00:00,,
789,789,2022-03-09 05:15:00,2022-03-09 05:15:00,,
790,790,2022-03-09 05:30:00,2022-03-09 05:30:00,,
791,791,2022-03-09 05:45:00,2022-03-09 05:45:00,,
792,792,2022-03-09 06:00:00,2022-03-09 06:00:00,,
793,793,2022-03-09 06:15:00,2022-03-09 06:15:00,,
794,794,2022-03-09 06:30:00,2022-03-09 06:30:00,,
795,795,2022-03-09 06:45:00,2022-03-09 06:45:00,,
796,796,2022-03-09 07:00:00,2022-03-09 07:00:00,,
797,797,2022-03-09 07:15:00,2022-03-09 07:15:00,,
798,798,2022-03-09 07:30:00,2022-03-09 07:30:00,,
799,799,2022-03-09 07:45:00,2022-03-09 07:45:00,,
800,800,2022-03-09 08:00:00,2022-03-09 08:00:00,,
801,801,2022-03-09 08:15:00,2022-03-09 08:15:00,,
802,802,2022-03-09 08:30:00,2022-03-09 08:30:00,,
803,803,2022-03-09 08:45:00,2022-03-09 08:45:00,,
804,804,2022-03-09 09:00:00,2022-03-09 09:00:00,,
805,805,2022-03-09 09:15:00,2022-03-09 09:15:00,,
806,806,2022-03-09 09:30:00,2022-03-09 09:30:00,,
807,807,2022-03-09 09:45:00,2022-03-09 09:45:00,,
808,808,2022-03-09 10:00:00,2022-03-09 10:00:00,,
809,809,2022-03-09 10:15:00,2022-03-09 10:15:00,,
810,810,2022-03-09 10:30:00,2022-03-09 10:30:00,,
811,811,2022-03-09 10:45:00,2022-03-09 10:45:00,,
812,812,2022-03-09 11:00:00,2022-03-09 11:00:00,,
813,813,2022-03-09 11:15:00,2022-03-09 11:15:00,,
814,814,2022-03-09 11:30:00,2022-03-09 11:30:00,,
815,815,2022-03-09 11:45:00,2022-03-09 11:45:00,,
816,816,2022-03-09 12:00:00,2022-03-09 12:00:00,,
817,817,2022-03-09 12:15:00,2022-03-09 12:15:00,,
818,818,2022-03-09 12:30:00,2022-03-09 12:30:00,,
819,819,2022-03-09 12:45:00,2022-03-09 12:45:00,,
820,820,2022-03-09 13:00:00,2022-03-09 13:00:00,,
821,821,2022-03-09 13:15:00,2022-03-09 13:15:00,,
822,822,2022-03-09 13:30:00,2022-03-09 13:30:00,,
823,823,2022-03-09 13:45:00,2022-03-09 13:45:00,,
824,824,2022-03-09 14:00:00,2022-03-09 14:00:00,,
825,825,2022-03-09 14:15:00,2022-03-09 14:15:00,,
826,826,2022-03-09 14:30:00,2022-03-09 14:30:00,,
827,827,2022-03-09 14:45:00,2022-03-09 14:45:00,,
828,828,2022-03-09 15:00:00,2022-03-09 15:00:00,,
829,829,2022-03-09 15:15:00,2022-03-09 15:15:00,,
830,830,2022-03-09 15:30:00,2022-03-09 15:30:00,,
831,831,2022-03-09 15:45:00,2022-03-09 15:45:00,,
832,832,2022-03-09 16:00:00,2022-03-09 16:00:00,,
833,833,2022-03-09 16:15:00,2022-03-09 16:15:00,,
834,834,2022-03-09 16:30:00,2022-03-09 16:30:00,,
835,835,2022-03-09 16:45:00,2022-03-09 16:45:00,,
836,836,2022-03-09 17:00:00,2022-03-09 17:00:00,,
837,837,2022-03-09 17:15:00,2022-03-09 17:15:00,,
838,838,2022-03-09 17:30:00,2022-03-09 17:30:00,,
839,839,2022-03-09 17:45:00,2022-03-09 17:45:00,,
840,840,2022-03-09 18:00:00,2022-03-09 18:00:00,,
841,841,2022-03-09 18:15:00,2022-03-09 18:15:00,,
842,842,2022-03-09 18:30:00,2022-03-09 18:30:00,,
843,843,2022-03-09 18:45:00,2022-03-09 18:45:00,,
844,844,2022-03-09 19:00:00,2022-03-09 19:00:00,,
845,845,2022-03-09 19:15:00,2022-03-09 19:15:00,,
846,846,2022-03-09 19:30:00,2022-03-09 19:30:00,,
847,847,2022-03-09 19:45:00,2022-03-09 19:45:00,,
848,848,2022-03-09 20:00:00,2022-03-09 20:00:00,,
849,849,2022-03-09 20:15:00,2022-03-09 20:15:00,,
850,850,2022-03-09 20:30:00,2022-03-09 20:30:00,,
851,851,2022-03-09 20:45:00,2022-03-09 20:45:00,,
852,852,2022-03-09 21:00:00,2022-03-09 21:00:00,,
853,853,2022-03-09 21:15:00,2022-03-09 21:15:00,,
854,854,2022-03-09 21:30:00,2022-03-09 21:30:00,,
855,855,2022-03-09 21:45:00,2022-03-09 21:45:00,,
856,856,2022-03-09 22:00:00,2022-03-09 22:00:00,,
857,857,2022-03-09 22:15:00,2022-03-09 22:15:00,,
858,858,2022-03-09 22:30:00,2022-03-09 22:30:00,,
859,859,2022-03-09 22:45:00,2022-03-09 22:45:00,,
860,860,2022-03-09 23:00:00,2022-03-09 23:00:00,,
861,861,2022-03-09 23:15:00,2022-03-09 23:15:00,,
862,862,2022-03-09 23:30:00,2022-03-09 23:30:00,,
863,863,2022-03-09 23:45:00,2022-03-09 23:45:00,,
864,864,2022-03-10 00:00:00,2022-03-10 00:00:00,,
865,865,2022-03-10 00:15:00,2022-03-10 00:15:00,,
866,866,2022-03-10 00:30:00,2022-03-10 00:30:00,,
867,867,2022-03-10 00:45:00,2022-03-10 00:45:00,,
868,868,2022-03-10 01:00:00,2022-03-10 01:00:00,,
869,869,2022-03-10 01:15:00,2022-03-10 01:15:00,,
870,870,2022-03-10 01:30:00,2022-03-10 01:30:00,,
871,871,2022-03-10 01:45:00,2022-03-10 01:45:00,,
