MDate,nEnteredAcd,Start,Req,Sch,Net,Period,PeriodM
3/11/2022 1:15,5,3/11/2022 1:15,0.9,1,0.1,3/11/2022 1:15,1:15:00
3/11/2022 1:30,3,3/11/2022 1:30,0,1,1,3/11/2022 1:30,1:30:00
3/11/2022 1:45,,,2.71,1,-1.71,3/11/2022 1:45,1:45:00
3/11/2022 2:00,4,3/11/2022 2:00,2.71,1,-1.71,3/11/2022 2:00,2:00:00
3/11/2022 2:15,4,3/11/2022 2:15,0,0,0,3/11/2022 2:15,2:15:00
3/11/2022 2:30,4,3/11/2022 2:30,1,1,0,3/11/2022 2:30,2:30:00
3/11/2022 2:45,2,3/11/2022 2:45,0,1,1,3/11/2022 2:45,2:45:00
3/11/2022 3:00,2,3/11/2022 3:00,0,1,1,3/11/2022 3:00,3:00:00
3/11/2022 3:15,,,1,1,0,3/11/2022 3:15,3:15:00
3/11/2022 3:30,3,3/11/2022 3:30,0,1,1,3/11/2022 3:30,3:30:00
3/11/2022 3:45,2,3/11/2022 3:45,1,1,0,3/11/2022 3:45,3:45:00
3/11/2022 4:00,3,3/11/2022 4:00,0,1,1,3/11/2022 4:00,4:00:00
3/11/2022 4:15,1,3/11/2022 4:15,0.9,1,0.1,3/11/2022 4:15,4:15:00
3/11/2022 4:30,5,3/11/2022 4:30,0,1,1,3/11/2022 4:30,4:30:00
3/11/2022 4:45,4,3/11/2022 4:45,0,1,1,3/11/2022 4:45,4:45:00
3/11/2022 5:00,3,3/11/2022 5:00,1,1,0,3/11/2022 5:00,5:00:00
3/11/2022 5:15,1,3/11/2022 5:15,0,1,1,3/11/2022 5:15,5:15:00
3/11/2022 5:30,2,3/11/2022 5:30,0,2,2,3/11/2022 5:30,5:30:00
3/11/2022 5:45,5,3/11/2022 5:45,2.23,3,0.77,3/11/2022 5:45,5:45:00
3/11/2022 6:00,6,3/11/2022 6:00,3,3,0,3/11/2022 6:00,6:00:00
3/11/2022 6:15,7,3/11/2022 6:15,2.23,2.67,0.44,3/11/2022 6:15,6:15:00
3/11/2022 6:30,6,3/11/2022 6:30,1.7,2,0.3,3/11/2022 6:30,6:30:00
3/11/2022 6:45,5,3/11/2022 6:45,2,2,0,3/11/2022 6:45,6:45:00
3/11/2022 7:00,5,3/11/2022 7:00,3.22,3,-0.22,3/11/2022 7:00,7:00:00
3/11/2022 7:15,10,3/11/2022 7:15,3.22,2,-1.22,3/11/2022 7:15,7:15:00
3/11/2022 7:30,10,3/11/2022 7:30,2.9,3,0.1,3/11/2022 7:30,7:30:00
3/11/2022 7:45,6,3/11/2022 7:45,2.97,3,0.03,3/11/2022 7:45,7:45:00
3/11/2022 8:00,6,3/11/2022 8:00,5.75,6,0.25,3/11/2022 8:00,8:00:00
3/11/2022 8:15,13,3/11/2022 8:15,6.73,7,0.27,3/11/2022 8:15,8:15:00
3/11/2022 8:30,12,3/11/2022 8:30,7.69,8,0.31,3/11/2022 8:30,8:30:00
3/11/2022 8:45,12,3/11/2022 8:45,8.63,7,-1.63,3/11/2022 8:45,8:45:00
3/11/2022 9:00,12,3/11/2022 9:00,9.94,10,0.06,3/11/2022 9:00,9:00:00
3/11/2022 9:15,10,3/11/2022 9:15,11.4,10,-1.4,3/11/2022 9:15,9:15:00
3/11/2022 9:30,12,3/11/2022 9:30,11.27,11.27,0,3/11/2022 9:30,9:30:00
3/11/2022 9:45,11,3/11/2022 9:45,13.21,12,-1.21,3/11/2022 9:45,9:45:00
3/11/2022 10:00,10,3/11/2022 10:00,13,13,0,3/11/2022 10:00,10:00:00
3/11/2022 10:15,11,3/11/2022 10:15,12,12,0,3/11/2022 10:15,10:15:00
3/11/2022 10:30,11,3/11/2022 10:30,14,14,0,3/11/2022 10:30,10:30:00
3/11/2022 10:45,11,3/11/2022 10:45,14.75,15.67,0.92,3/11/2022 10:45,10:45:00
3/11/2022 11:00,15,3/11/2022 11:00,13.86,15.07,1.21,3/11/2022 11:00,11:00:00
3/11/2022 11:15,11,3/11/2022 11:15,15.4,15.4,0,3/11/2022 11:15,11:15:00
3/11/2022 11:30,15,3/11/2022 11:30,13.66,16,2.34,3/11/2022 11:30,11:30:00
3/11/2022 11:45,15,3/11/2022 11:45,14.52,14.53,0.01,3/11/2022 11:45,11:45:00
3/11/2022 12:00,14,3/11/2022 12:00,14.27,14.27,0,3/11/2022 12:00,12:00:00
3/11/2022 12:15,20,3/11/2022 12:15,15.47,15.47,0,3/11/2022 12:15,12:15:00
3/11/2022 12:30,15,3/11/2022 12:30,14.73,14.73,0,3/11/2022 12:30,12:30:00
3/11/2022 12:45,22,3/11/2022 12:45,16.03,16.13,0.1,3/11/2022 12:45,12:45:00
3/11/2022 13:00,15,3/11/2022 13:00,16.3,18.2,1.9,3/11/2022 13:00,13:00:00
3/11/2022 13:15,16,3/11/2022 13:15,15.27,15.27,0,3/11/2022 13:15,13:15:00
3/11/2022 13:30,18,3/11/2022 13:30,16,16,0,3/11/2022 13:30,13:30:00
3/11/2022 13:45,16,3/11/2022 13:45,15.46,15.53,0.07,3/11/2022 13:45,13:45:00
3/11/2022 14:00,18,3/11/2022 14:00,15.56,14.53,-1.03,3/11/2022 14:00,14:00:00
3/11/2022 14:15,17,3/11/2022 14:15,14.24,18,3.76,3/11/2022 14:15,14:15:00
3/11/2022 14:30,17,3/11/2022 14:30,17,17,0,3/11/2022 14:30,14:30:00
3/11/2022 14:45,15,3/11/2022 14:45,17.67,17.67,0,3/11/2022 14:45,14:45:00
3/11/2022 15:00,17,3/11/2022 15:00,14.83,15,0.17,3/11/2022 15:00,15:00:00
3/11/2022 15:15,22,3/11/2022 15:15,16,16,0,3/11/2022 15:15,15:15:00
3/11/2022 15:30,20,3/11/2022 15:30,17,17,0,3/11/2022 15:30,15:30:00
3/11/2022 15:45,16,3/11/2022 15:45,16,16,0,3/11/2022 15:45,15:45:00
3/11/2022 16:00,14,3/11/2022 16:00,12.73,14,1.27,3/11/2022 16:00,16:00:00
3/11/2022 16:15,15,3/11/2022 16:15,19.79,17.33,-2.46,3/11/2022 16:15,16:15:00
3/11/2022 16:30,18,3/11/2022 16:30,15.67,15.67,0,3/11/2022 16:30,16:30:00
3/11/2022 16:45,17,3/11/2022 16:45,15.67,15.67,0,3/11/2022 16:45,16:45:00
3/11/2022 17:00,12,3/11/2022 17:00,13.2,13.67,0.47,3/11/2022 17:00,17:00:00
3/11/2022 17:15,11,3/11/2022 17:15,12,12,0,3/11/2022 17:15,17:15:00
3/11/2022 17:30,14,3/11/2022 17:30,14.45,12,-2.45,3/11/2022 17:30,17:30:00
3/11/2022 17:45,15,3/11/2022 17:45,10.67,10.67,0,3/11/2022 17:45,17:45:00
3/11/2022 18:00,13,3/11/2022 18:00,10,10,0,3/11/2022 18:00,18:00:00
3/11/2022 18:15,20,3/11/2022 18:15,9.33,9.33,0,3/11/2022 18:15,18:15:00
3/11/2022 18:30,17,3/11/2022 18:30,7.27,7.27,0,3/11/2022 18:30,18:30:00
3/11/2022 18:45,15,3/11/2022 18:45,8.12,8.27,0.15,3/11/2022 18:45,18:45:00
3/11/2022 19:00,13,3/11/2022 19:00,7,7,0,3/11/2022 19:00,19:00:00
3/11/2022 19:15,11,3/11/2022 19:15,6.67,6.67,0,3/11/2022 19:15,19:15:00
3/11/2022 19:30,13,3/11/2022 19:30,6.67,6.67,0,3/11/2022 19:30,19:30:00
3/11/2022 19:45,12,3/11/2022 19:45,4.67,4.67,0,3/11/2022 19:45,19:45:00
3/11/2022 20:00,13,3/11/2022 20:00,3.4,3,-0.4,3/11/2022 20:00,20:00:00
3/11/2022 20:15,10,3/11/2022 20:15,5,5,0,3/11/2022 20:15,20:15:00
3/11/2022 20:30,9,3/11/2022 20:30,5.72,2.87,-2.85,3/11/2022 20:30,20:30:00
3/11/2022 20:45,10,3/11/2022 20:45,3.01,3.33,0.32,3/11/2022 20:45,20:45:00
3/11/2022 21:00,7,3/11/2022 21:00,2.03,2.67,0.64,3/11/2022 21:00,21:00:00
3/11/2022 21:15,13,3/11/2022 21:15,2.48,3,0.52,3/11/2022 21:15,21:15:00
3/11/2022 21:30,9,3/11/2022 21:30,3,3,0,3/11/2022 21:30,21:30:00
3/11/2022 21:45,7,3/11/2022 21:45,4.72,3,-1.72,3/11/2022 21:45,21:45:00
3/11/2022 22:00,6,3/11/2022 22:00,2,2,0,3/11/2022 22:00,22:00:00
3/11/2022 22:15,4,3/11/2022 22:15,5.25,3,-2.25,3/11/2022 22:15,22:15:00
3/11/2022 22:30,5,3/11/2022 22:30,3,3,0,3/11/2022 22:30,22:30:00
3/11/2022 22:45,5,3/11/2022 22:45,3,3,0,3/11/2022 22:45,22:45:00
3/11/2022 23:00,8,3/11/2022 23:00,3.2,3,-0.2,3/11/2022 23:00,23:00:00
3/11/2022 23:15,4,3/11/2022 23:15,1.67,1.67,0,3/11/2022 23:15,23:15:00
3/11/2022 23:30,5,3/11/2022 23:30,1.16,1.67,0.51,3/11/2022 23:30,23:30:00
3/11/2022 23:45,4,3/11/2022 23:45,0,1,1,3/11/2022 23:45,23:45:00
3/12/2022 0:00,7,3/12/2022 0:00,1.32,1,-0.32,3/12/2022 0:00,0:00:00
3/12/2022 0:15,6,3/12/2022 0:15,1,1,0,3/12/2022 0:15,0:15:00
3/12/2022 0:30,5,3/12/2022 0:30,2.88,1,-1.88,3/12/2022 0:30,0:30:00
3/12/2022 0:45,6,3/12/2022 0:45,4.25,1,-3.25,3/12/2022 0:45,0:45:00
3/12/2022 1:00,4,3/12/2022 1:00,1,1,0,3/12/2022 1:00,1:00:00
3/12/2022 1:15,3,3/12/2022 1:15,0,0,0,3/12/2022 1:15,1:15:00
3/12/2022 1:30,3,3/12/2022 1:30,0,0,0,3/12/2022 1:30,1:30:00
3/12/2022 1:45,2,3/12/2022 1:45,0,0,0,3/12/2022 1:45,1:45:00
3/12/2022 2:00,8,3/12/2022 2:00,0,0,0,3/12/2022 2:00,2:00:00
3/12/2022 2:15,6,3/12/2022 2:15,2.38,1,-1.38,3/12/2022 2:15,2:15:00
3/12/2022 2:30,4,3/12/2022 2:30,2.38,1,-1.38,3/12/2022 2:30,2:30:00
3/12/2022 2:45,4,3/12/2022 2:45,2.38,1,-1.38,3/12/2022 2:45,2:45:00
3/12/2022 3:00,2,3/12/2022 3:00,2.38,1,-1.38,3/12/2022 3:00,3:00:00
3/12/2022 3:15,3,3/12/2022 3:15,2.38,1,-1.38,3/12/2022 3:15,3:15:00
3/12/2022 3:30,3,3/12/2022 3:30,1,1,0,3/12/2022 3:30,3:30:00
3/12/2022 3:45,3,3/12/2022 3:45,1.16,1,-0.16,3/12/2022 3:45,3:45:00
3/12/2022 4:00,3,3/12/2022 4:00,2.38,1,-1.38,3/12/2022 4:00,4:00:00
3/12/2022 4:15,3,3/12/2022 4:15,1,1,0,3/12/2022 4:15,4:15:00
3/12/2022 4:30,3,3/12/2022 4:30,0,1,1,3/12/2022 4:30,4:30:00
3/12/2022 4:45,3,3/12/2022 4:45,2.38,2,-0.38,3/12/2022 4:45,4:45:00
3/12/2022 5:00,2,3/12/2022 5:00,1.7,2,0.3,3/12/2022 5:00,5:00:00
3/12/2022 5:15,1,3/12/2022 5:15,0,2,2,3/12/2022 5:15,5:15:00
3/12/2022 5:30,3,3/12/2022 5:30,2.38,2,-0.38,3/12/2022 5:30,5:30:00
3/12/2022 5:45,2,3/12/2022 5:45,0,4.27,4.27,3/12/2022 5:45,5:45:00
3/12/2022 6:00,1,3/12/2022 6:00,0,4,4,3/12/2022 6:00,6:00:00
3/12/2022 6:15,1,3/12/2022 6:15,2.38,3.67,1.29,3/12/2022 6:15,6:15:00
3/12/2022 6:30,3,3/12/2022 6:30,0,3,3,3/12/2022 6:30,6:30:00
3/12/2022 6:45,3,3/12/2022 6:45,2.38,1,-1.38,3/12/2022 6:45,6:45:00
3/12/2022 7:00,2,3/12/2022 7:00,3,3,0,3/12/2022 7:00,7:00:00
3/12/2022 7:15,5,3/12/2022 7:15,2.38,3,0.62,3/12/2022 7:15,7:15:00
3/12/2022 7:30,3,3/12/2022 7:30,2.24,2,-0.24,3/12/2022 7:30,7:30:00
3/12/2022 7:45,3,3/12/2022 7:45,0,2.8,2.8,3/12/2022 7:45,7:45:00
3/12/2022 8:00,9,3/12/2022 8:00,2.82,7,4.18,3/12/2022 8:00,8:00:00
3/12/2022 8:15,6,3/12/2022 8:15,4.02,6.07,2.05,3/12/2022 8:15,8:15:00
3/12/2022 8:30,11,3/12/2022 8:30,4.14,6.27,2.13,3/12/2022 8:30,8:30:00
3/12/2022 8:45,9,3/12/2022 8:45,5.34,7,1.66,3/12/2022 8:45,8:45:00
3/12/2022 9:00,9,3/12/2022 9:00,4.14,5,0.86,3/12/2022 9:00,9:00:00
3/12/2022 9:15,7,3/12/2022 9:15,3.01,7,3.99,3/12/2022 9:15,9:15:00
3/12/2022 9:30,6,3/12/2022 9:30,4.81,7,2.19,3/12/2022 9:30,9:30:00
3/12/2022 9:45,6,3/12/2022 9:45,5.3,7,1.7,3/12/2022 9:45,9:45:00
3/12/2022 10:00,9,3/12/2022 10:00,2.82,8.33,5.51,3/12/2022 10:00,10:00:00
3/12/2022 10:15,9,3/12/2022 10:15,5.34,9,3.66,3/12/2022 10:15,10:15:00
3/12/2022 10:30,8,3/12/2022 10:30,8.67,10,1.33,3/12/2022 10:30,10:30:00
3/12/2022 10:45,11,3/12/2022 10:45,8.67,8.8,0.13,3/12/2022 10:45,10:45:00
3/12/2022 11:00,10,3/12/2022 11:00,7.85,8.6,0.75,3/12/2022 11:00,11:00:00
3/12/2022 11:15,9,3/12/2022 11:15,7.59,10,2.41,3/12/2022 11:15,11:15:00
3/12/2022 11:30,8,3/12/2022 11:30,7.59,10,2.41,3/12/2022 11:30,11:30:00
3/12/2022 11:45,9,3/12/2022 11:45,6.48,6.93,0.45,3/12/2022 11:45,11:45:00
3/12/2022 12:00,11,3/12/2022 12:00,6.51,8,1.49,3/12/2022 12:00,12:00:00
3/12/2022 12:15,11,3/12/2022 12:15,9.07,10.6,1.53,3/12/2022 12:15,12:15:00
3/12/2022 12:30,13,3/12/2022 12:30,5.64,9,3.36,3/12/2022 12:30,12:30:00
3/12/2022 12:45,13,3/12/2022 12:45,5.34,12,6.66,3/12/2022 12:45,12:45:00
3/12/2022 13:00,14,3/12/2022 13:00,4.32,13,8.68,3/12/2022 13:00,13:00:00
3/12/2022 13:15,9,3/12/2022 13:15,6.48,11,4.52,3/12/2022 13:15,13:15:00
3/12/2022 13:30,10,3/12/2022 13:30,6.48,10,3.52,3/12/2022 13:30,13:30:00
3/12/2022 13:45,11,3/12/2022 13:45,9.62,11.67,2.05,3/12/2022 13:45,13:45:00
3/12/2022 14:00,12,3/12/2022 14:00,6.48,9,2.52,3/12/2022 14:00,14:00:00
3/12/2022 14:15,8,3/12/2022 14:15,5.34,7,1.66,3/12/2022 14:15,14:15:00
3/12/2022 14:30,6,3/12/2022 14:30,9.08,9,-0.08,3/12/2022 14:30,14:30:00
3/12/2022 14:45,6,3/12/2022 14:45,5.3,8,2.7,3/12/2022 14:45,14:45:00
3/12/2022 15:00,7,3/12/2022 15:00,5.97,7,1.03,3/12/2022 15:00,15:00:00
3/12/2022 15:15,10,3/12/2022 15:15,8.11,8,-0.11,3/12/2022 15:15,15:15:00
3/12/2022 15:30,12,3/12/2022 15:30,6.6,8,1.4,3/12/2022 15:30,15:30:00
3/12/2022 15:45,13,3/12/2022 15:45,6.48,7.47,0.99,3/12/2022 15:45,15:45:00
3/12/2022 16:00,14,3/12/2022 16:00,6.26,8,1.74,3/12/2022 16:00,16:00:00
3/12/2022 16:15,14,3/12/2022 16:15,7,7,0,3/12/2022 16:15,16:15:00
3/12/2022 16:30,11,3/12/2022 16:30,7.27,6,-1.27,3/12/2022 16:30,16:30:00
3/12/2022 16:45,10,3/12/2022 16:45,7.59,5,-2.59,3/12/2022 16:45,16:45:00
3/12/2022 17:00,11,3/12/2022 17:00,6.48,5,-1.48,3/12/2022 17:00,17:00:00
3/12/2022 17:15,14,3/12/2022 17:15,5.77,4.67,-1.1,3/12/2022 17:15,17:15:00
3/12/2022 17:30,8,3/12/2022 17:30,8.67,4.73,-3.94,3/12/2022 17:30,17:30:00
3/12/2022 17:45,9,3/12/2022 17:45,5.6,3.27,-2.33,3/12/2022 17:45,17:45:00
3/12/2022 18:00,11,3/12/2022 18:00,4.07,3.87,-0.2,3/12/2022 18:00,18:00:00
3/12/2022 18:15,10,3/12/2022 18:15,5.67,3.67,-2,3/12/2022 18:15,18:15:00
3/12/2022 18:30,7,3/12/2022 18:30,3.67,1.93,-1.74,3/12/2022 18:30,18:30:00
3/12/2022 18:45,4,3/12/2022 18:45,5.34,2,-3.34,3/12/2022 18:45,18:45:00
3/12/2022 19:00,6,3/12/2022 19:00,5.34,3.93,-1.41,3/12/2022 19:00,19:00:00
3/12/2022 19:15,6,3/12/2022 19:15,2.09,4,1.91,3/12/2022 19:15,19:15:00
3/12/2022 19:30,7,3/12/2022 19:30,5.34,4,-1.34,3/12/2022 19:30,19:30:00
3/12/2022 19:45,11,3/12/2022 19:45,2.82,3.67,0.85,3/12/2022 19:45,19:45:00
3/12/2022 20:00,11,3/12/2022 20:00,3.02,3,-0.02,3/12/2022 20:00,20:00:00
3/12/2022 20:15,10,3/12/2022 20:15,3.02,3,-0.02,3/12/2022 20:15,20:15:00
3/12/2022 20:30,9,3/12/2022 20:30,3.02,3,-0.02,3/12/2022 20:30,20:30:00
3/12/2022 20:45,9,3/12/2022 20:45,2.08,2.67,0.59,3/12/2022 20:45,20:45:00
3/12/2022 21:00,8,3/12/2022 21:00,3.02,1.67,-1.35,3/12/2022 21:00,21:00:00
3/12/2022 21:15,8,3/12/2022 21:15,3.02,2,-1.02,3/12/2022 21:15,21:15:00
3/12/2022 21:30,10,3/12/2022 21:30,2.9,2,-0.9,3/12/2022 21:30,21:30:00
3/12/2022 21:45,9,3/12/2022 21:45,2,2,0,3/12/2022 21:45,21:45:00
3/12/2022 22:00,7,3/12/2022 22:00,2.59,2,-0.59,3/12/2022 22:00,22:00:00
3/12/2022 22:15,9,3/12/2022 22:15,3.02,2,-1.02,3/12/2022 22:15,22:15:00
3/12/2022 22:30,6,3/12/2022 22:30,1.51,2,0.49,3/12/2022 22:30,22:30:00
3/12/2022 22:45,8,3/12/2022 22:45,3.02,2,-1.02,3/12/2022 22:45,22:45:00
3/12/2022 23:00,9,3/12/2022 23:00,0,2,2,3/12/2022 23:00,23:00:00
3/12/2022 23:15,7,3/12/2022 23:15,3.02,2,-1.02,3/12/2022 23:15,23:15:00
3/12/2022 23:30,5,3/12/2022 23:30,0.75,1,0.25,3/12/2022 23:30,23:30:00
3/12/2022 23:45,5,3/12/2022 23:45,0,0,0,3/12/2022 23:45,23:45:00
3/13/2022 0:00,4,3/13/2022 0:00,3.22,3,-0.22,3/13/2022 0:00,0:00:00
3/13/2022 0:15,4,3/13/2022 0:15,3,3,0,3/13/2022 0:15,0:15:00
3/13/2022 0:30,4,3/13/2022 0:30,3,3,0,3/13/2022 0:30,0:30:00
3/13/2022 0:45,6,3/13/2022 0:45,6.67,3,-3.67,3/13/2022 0:45,0:45:00
3/13/2022 1:00,4,3/13/2022 1:00,2.88,3,0.12,3/13/2022 1:00,1:00:00
3/13/2022 1:15,,,2.88,2,-0.88,3/13/2022 1:15,1:15:00
3/13/2022 1:30,3,3/13/2022 1:30,0,3,3,3/13/2022 1:30,1:30:00
3/13/2022 1:45,3,3/13/2022 1:45,2.88,3,0.12,3/13/2022 1:45,1:45:00
3/13/2022 2:00,,,,,,,
3/13/2022 2:15,,,,,,,
3/13/2022 2:30,,,,,,,
3/13/2022 2:45,,,,,,,
3/13/2022 3:00,5,3/13/2022 3:00,2.38,1,-1.38,3/13/2022 3:00,3:00:00
3/13/2022 3:15,2,3/13/2022 3:15,2.38,2,-0.38,3/13/2022 3:15,3:15:00
3/13/2022 3:30,,,1,1,0,3/13/2022 3:30,3:30:00
3/13/2022 3:45,3,3/13/2022 3:45,0,1,1,3/13/2022 3:45,3:45:00
3/13/2022 4:00,3,3/13/2022 4:00,0,2,2,3/13/2022 4:00,4:00:00
3/13/2022 4:15,1,3/13/2022 4:15,0,2,2,3/13/2022 4:15,4:15:00
3/13/2022 4:30,2,3/13/2022 4:30,2.38,2,-0.38,3/13/2022 4:30,4:30:00
3/13/2022 4:45,1,3/13/2022 4:45,0,2,2,3/13/2022 4:45,4:45:00
3/13/2022 5:00,3,3/13/2022 5:00,0,1,1,3/13/2022 5:00,5:00:00
3/13/2022 5:15,,,0,1,1,3/13/2022 5:15,5:15:00
3/13/2022 5:30,2,3/13/2022 5:30,0.87,0.87,0,3/13/2022 5:30,5:30:00
3/13/2022 5:45,5,3/13/2022 5:45,0,2,2,3/13/2022 5:45,5:45:00
3/13/2022 6:00,3,3/13/2022 6:00,0,3,3,3/13/2022 6:00,6:00:00
3/13/2022 6:15,3,3/13/2022 6:15,0,3,3,3/13/2022 6:15,6:15:00
3/13/2022 6:30,3,3/13/2022 6:30,0,3,3,3/13/2022 6:30,6:30:00
3/13/2022 6:45,1,3/13/2022 6:45,0,2,2,3/13/2022 6:45,6:45:00
3/13/2022 7:00,1,3/13/2022 7:00,0,3,3,3/13/2022 7:00,7:00:00
3/13/2022 7:15,7,3/13/2022 7:15,3.43,3,-0.43,3/13/2022 7:15,7:15:00
3/13/2022 7:30,6,3/13/2022 7:30,2.38,3,0.62,3/13/2022 7:30,7:30:00
3/13/2022 7:45,4,3/13/2022 7:45,0,2,2,3/13/2022 7:45,7:45:00
3/13/2022 8:00,5,3/13/2022 8:00,0,4.93,4.93,3/13/2022 8:00,8:00:00
3/13/2022 8:15,4,3/13/2022 8:15,0.31,4,3.69,3/13/2022 8:15,8:15:00
3/13/2022 8:30,4,3/13/2022 8:30,2.82,5,2.18,3/13/2022 8:30,8:30:00
3/13/2022 8:45,6,3/13/2022 8:45,2.82,4.67,1.85,3/13/2022 8:45,8:45:00
3/13/2022 9:00,3,3/13/2022 9:00,2.82,3,0.18,3/13/2022 9:00,9:00:00
3/13/2022 9:15,5,3/13/2022 9:15,2.82,4,1.18,3/13/2022 9:15,9:15:00
3/13/2022 9:30,7,3/13/2022 9:30,2.41,4,1.59,3/13/2022 9:30,9:30:00
3/13/2022 9:45,6,3/13/2022 9:45,2.82,3,0.18,3/13/2022 9:45,9:45:00
3/13/2022 10:00,6,3/13/2022 10:00,2.82,3,0.18,3/13/2022 10:00,10:00:00
3/13/2022 10:15,5,3/13/2022 10:15,4.14,3,-1.14,3/13/2022 10:15,10:15:00
3/13/2022 10:30,6,3/13/2022 10:30,2.82,3,0.18,3/13/2022 10:30,10:30:00
3/13/2022 10:45,4,3/13/2022 10:45,2.82,3,0.18,3/13/2022 10:45,10:45:00
3/13/2022 11:00,7,3/13/2022 11:00,2.82,4,1.18,3/13/2022 11:00,11:00:00
3/13/2022 11:15,7,3/13/2022 11:15,3.96,4,0.04,3/13/2022 11:15,11:15:00
3/13/2022 11:30,6,3/13/2022 11:30,4.14,4,-0.14,3/13/2022 11:30,11:30:00
3/13/2022 11:45,5,3/13/2022 11:45,4.14,3.67,-0.47,3/13/2022 11:45,11:45:00
3/13/2022 12:00,6,3/13/2022 12:00,0.83,2,1.17,3/13/2022 12:00,12:00:00
3/13/2022 12:15,4,3/13/2022 12:15,1.64,2,0.36,3/13/2022 12:15,12:15:00
3/13/2022 12:30,6,3/13/2022 12:30,4.14,4,-0.14,3/13/2022 12:30,12:30:00
3/13/2022 12:45,7,3/13/2022 12:45,3.27,3.27,0,3/13/2022 12:45,12:45:00
3/13/2022 13:00,6,3/13/2022 13:00,1.49,3.73,2.24,3/13/2022 13:00,13:00:00
3/13/2022 13:15,4,3/13/2022 13:15,5.34,5,-0.34,3/13/2022 13:15,13:15:00
3/13/2022 13:30,6,3/13/2022 13:30,5.34,5,-0.34,3/13/2022 13:30,13:30:00
3/13/2022 13:45,9,3/13/2022 13:45,5,5,0,3/13/2022 13:45,13:45:00
3/13/2022 14:00,10,3/13/2022 14:00,5.34,4.67,-0.67,3/13/2022 14:00,14:00:00
3/13/2022 14:15,6,3/13/2022 14:15,4.14,4,-0.14,3/13/2022 14:15,14:15:00
3/13/2022 14:30,9,3/13/2022 14:30,3,3,0,3/13/2022 14:30,14:30:00
3/13/2022 14:45,9,3/13/2022 14:45,3,3,0,3/13/2022 14:45,14:45:00
3/13/2022 15:00,12,3/13/2022 15:00,5.34,4,-1.34,3/13/2022 15:00,15:00:00
3/13/2022 15:15,10,3/13/2022 15:15,2.67,2.67,0,3/13/2022 15:15,15:15:00
3/13/2022 15:30,7,3/13/2022 15:30,3,3,0,3/13/2022 15:30,15:30:00
3/13/2022 15:45,9,3/13/2022 15:45,6.48,3,-3.48,3/13/2022 15:45,15:45:00
3/13/2022 16:00,7,3/13/2022 16:00,3,3,0,3/13/2022 16:00,16:00:00
3/13/2022 16:15,7,3/13/2022 16:15,2.08,1.67,-0.41,3/13/2022 16:15,16:15:00
3/13/2022 16:30,5,3/13/2022 16:30,1.54,1,-0.54,3/13/2022 16:30,16:30:00
3/13/2022 16:45,5,3/13/2022 16:45,2.82,1,-1.82,3/13/2022 16:45,16:45:00
3/13/2022 17:00,8,3/13/2022 17:00,1,1,0,3/13/2022 17:00,17:00:00
3/13/2022 17:15,7,3/13/2022 17:15,2,2,0,3/13/2022 17:15,17:15:00
3/13/2022 17:30,11,3/13/2022 17:30,6.48,2,-4.48,3/13/2022 17:30,17:30:00
3/13/2022 17:45,8,3/13/2022 17:45,2.88,2,-0.88,3/13/2022 17:45,17:45:00
3/13/2022 18:00,5,3/13/2022 18:00,3,3,0,3/13/2022 18:00,18:00:00
3/13/2022 18:15,5,3/13/2022 18:15,3,3,0,3/13/2022 18:15,18:15:00
3/13/2022 18:30,5,3/13/2022 18:30,6.48,3,-3.48,3/13/2022 18:30,18:30:00
3/13/2022 18:45,9,3/13/2022 18:45,4.14,3,-1.14,3/13/2022 18:45,18:45:00
3/13/2022 19:00,8,3/13/2022 19:00,2.76,4,1.24,3/13/2022 19:00,19:00:00
3/13/2022 19:15,8,3/13/2022 19:15,3.32,2.27,-1.05,3/13/2022 19:15,19:15:00
3/13/2022 19:30,6,3/13/2022 19:30,2.82,3,0.18,3/13/2022 19:30,19:30:00
3/13/2022 19:45,8,3/13/2022 19:45,4.14,3.93,-0.21,3/13/2022 19:45,19:45:00
3/13/2022 20:00,7,3/13/2022 20:00,1.92,4,2.08,3/13/2022 20:00,20:00:00
3/13/2022 20:15,10,3/13/2022 20:15,4.46,4,-0.46,3/13/2022 20:15,20:15:00
3/13/2022 20:30,6,3/13/2022 20:30,2.68,3,0.32,3/13/2022 20:30,20:30:00
3/13/2022 20:45,5,3/13/2022 20:45,4.46,3.67,-0.79,3/13/2022 20:45,20:45:00
3/13/2022 21:00,7,3/13/2022 21:00,2.67,2.67,0,3/13/2022 21:00,21:00:00
3/13/2022 21:15,6,3/13/2022 21:15,4.46,3,-1.46,3/13/2022 21:15,21:15:00
3/13/2022 21:30,3,3/13/2022 21:30,4.46,2.87,-1.59,3/13/2022 21:30,21:30:00
3/13/2022 21:45,5,3/13/2022 21:45,4.46,3,-1.46,3/13/2022 21:45,21:45:00
3/13/2022 22:00,6,3/13/2022 22:00,2.87,2,-0.87,3/13/2022 22:00,22:00:00
3/13/2022 22:15,7,3/13/2022 22:15,4.46,2,-2.46,3/13/2022 22:15,22:15:00
3/13/2022 22:30,6,3/13/2022 22:30,3.02,1,-2.02,3/13/2022 22:30,22:30:00
3/13/2022 22:45,5,3/13/2022 22:45,1,1,0,3/13/2022 22:45,22:45:00
3/13/2022 23:00,6,3/13/2022 23:00,1,1,0,3/13/2022 23:00,23:00:00
