Date,StatusKey,Code,StatusKey
2022-12-15,tc issues,ATL Ops Sup 5,9
2022-12-15,tc issues,ATL Ops Sup 6,10
2022-12-15,tc issues,ATL Ops Sup 7,12
2022-12-16,acw,ATL Ops Sup 5,202
2022-12-16,acw,ATL Ops Sup 6,305
2022-12-16,acw,ATL Ops Sup 7,340
2022-12-16,at a training session,ATL Ops Sup 5,1
2022-12-16,at a training session,ATL Ops Sup 6,1
2022-12-16,at lunch,ATL Ops Sup 5,15
2022-12-16,at lunch,ATL Ops Sup 6,16
2022-12-16,at lunch,ATL Ops Sup 7,19
2022-12-16,escalation wait,ATL Ops Sup 5,12
2022-12-16,escalation wait,ATL Ops Sup 6,20
2022-12-16,escalation wait,ATL Ops Sup 7,16
2022-12-16,follow up,ATL Ops Sup 5,158
2022-12-16,follow up,ATL Ops Sup 6,232
2022-12-16,follow up,ATL Ops Sup 7,223
2022-12-16,in a meeting,ATL Ops Sup 7,2
2022-12-16,on call,ATL Ops Sup 5,230
2022-12-16,on call,ATL Ops Sup 6,309
2022-12-16,on call,ATL Ops Sup 7,331
2022-12-16,personal break,ATL Ops Sup 5,9
2022-12-16,personal break,ATL Ops Sup 6,6
2022-12-16,personal break,ATL Ops Sup 7,11
2022-12-16,scheduled break,ATL Ops Sup 5,30
2022-12-16,scheduled break,ATL Ops Sup 6,34
2022-12-16,scheduled break,ATL Ops Sup 7,41
2022-12-16,special assignment,ATL Ops Sup 5,2
2022-12-16,system issues,ATL Ops Sup 5,2
2022-12-16,tc issues,ATL Ops Sup 5,10
2022-12-16,tc issues,ATL Ops Sup 6,6
2022-12-16,tc issues,ATL Ops Sup 7,16
2022-12-17,acw,ATL Ops Sup 5,72
2022-12-17,acw,ATL Ops Sup 6,121
2022-12-17,acw,ATL Ops Sup 7,112
2022-12-17,at lunch,ATL Ops Sup 5,11
2022-12-17,at lunch,ATL Ops Sup 6,8
2022-12-17,at lunch,ATL Ops Sup 7,7
2022-12-17,escalation wait,ATL Ops Sup 5,5
2022-12-17,escalation wait,ATL Ops Sup 6,4
2022-12-17,escalation wait,ATL Ops Sup 7,5
2022-12-17,follow up,ATL Ops Sup 5,76
2022-12-17,follow up,ATL Ops Sup 6,90
2022-12-17,follow up,ATL Ops Sup 7,81
2022-12-17,in a meeting,ATL Ops Sup 6,1
2022-12-17,on call,ATL Ops Sup 5,90
2022-12-17,on call,ATL Ops Sup 6,131
2022-12-17,on call,ATL Ops Sup 7,111
2022-12-17,personal break,ATL Ops Sup 5,4
2022-12-17,personal break,ATL Ops Sup 6,6
2022-12-17,personal break,ATL Ops Sup 7,7
2022-12-17,scheduled break,ATL Ops Sup 5,16
2022-12-17,scheduled break,ATL Ops Sup 6,19
2022-12-17,scheduled break,ATL Ops Sup 7,15
2022-12-17,special assignment,ATL Ops Sup 6,2
2022-12-17,tc issues,ATL Ops Sup 5,1
2022-12-17,tc issues,ATL Ops Sup 6,13
2022-12-18,acw,ATL Ops Sup 5,82
2022-12-18,acw,ATL Ops Sup 6,61
2022-12-18,acw,ATL Ops Sup 7,101
2022-12-18,at lunch,ATL Ops Sup 5,5
2022-12-18,at lunch,ATL Ops Sup 6,4
2022-12-18,at lunch,ATL Ops Sup 7,8
2022-12-18,escalation wait,ATL Ops Sup 5,4
2022-12-18,escalation wait,ATL Ops Sup 6,3
2022-12-18,escalation wait,ATL Ops Sup 7,4
2022-12-18,follow up,ATL Ops Sup 5,79
2022-12-18,follow up,ATL Ops Sup 6,50
2022-12-18,follow up,ATL Ops Sup 7,54
2022-12-18,in a meeting,ATL Ops Sup 6,1
2022-12-18,on call,ATL Ops Sup 5,92
2022-12-18,on call,ATL Ops Sup 6,65
2022-12-18,on call,ATL Ops Sup 7,95
2022-12-18,personal break,ATL Ops Sup 5,6
2022-12-18,personal break,ATL Ops Sup 6,2
2022-12-18,personal break,ATL Ops Sup 7,4
2022-12-18,scheduled break,ATL Ops Sup 5,15
2022-12-18,scheduled break,ATL Ops Sup 6,9
2022-12-18,scheduled break,ATL Ops Sup 7,14
2022-12-18,special assignment,ATL Ops Sup 7,3
2022-12-18,tc issues,ATL Ops Sup 6,4
2022-12-18,tc issues,ATL Ops Sup 7,4
2022-12-19,acw,ATL Ops Sup 5,235
2022-12-19,acw,ATL Ops Sup 6,283
2022-12-19,acw,ATL Ops Sup 7,348
2022-12-19,at a training session,ATL Ops Sup 5,1
2022-12-19,at a training session,ATL Ops Sup 6,1
2022-12-19,at lunch,ATL Ops Sup 5,19
2022-12-19,at lunch,ATL Ops Sup 6,15
2022-12-19,at lunch,ATL Ops Sup 7,20
2022-12-19,escalation wait,ATL Ops Sup 5,15
2022-12-19,escalation wait,ATL Ops Sup 6,23
2022-12-19,escalation wait,ATL Ops Sup 7,15
2022-12-19,follow up,ATL Ops Sup 5,167
2022-12-19,follow up,ATL Ops Sup 6,198
2022-12-19,follow up,ATL Ops Sup 7,242
2022-12-19,in a meeting,ATL Ops Sup 7,3
2022-12-19,on call,ATL Ops Sup 5,249
2022-12-19,on call,ATL Ops Sup 6,286
2022-12-19,on call,ATL Ops Sup 7,368
2022-12-19,personal break,ATL Ops Sup 5,11
2022-12-19,personal break,ATL Ops Sup 6,4
2022-12-19,personal break,ATL Ops Sup 7,10
2022-12-19,scheduled break,ATL Ops Sup 5,32
2022-12-19,scheduled break,ATL Ops Sup 6,30
2022-12-19,scheduled break,ATL Ops Sup 7,33
2022-12-19,special assignment,ATL Ops Sup 6,1
2022-12-19,system issues,ATL Ops Sup 7,1
2022-12-19,tc issues,ATL Ops Sup 5,7
2022-12-19,tc issues,ATL Ops Sup 6,15
2022-12-19,tc issues,ATL Ops Sup 7,7
2022-12-20,acw,ATL Ops Sup 5,217
2022-12-20,acw,ATL Ops Sup 6,214
2022-12-20,acw,ATL Ops Sup 7,279
2022-12-20,at lunch,ATL Ops Sup 5,15
2022-12-20,at lunch,ATL Ops Sup 6,14
2022-12-20,at lunch,ATL Ops Sup 7,18
2022-12-20,escalation wait,ATL Ops Sup 5,20
2022-12-20,escalation wait,ATL Ops Sup 6,21
2022-12-20,escalation wait,ATL Ops Sup 7,13
2022-12-20,follow up,ATL Ops Sup 5,188
2022-12-20,follow up,ATL Ops Sup 6,160
2022-12-20,follow up,ATL Ops Sup 7,178
2022-12-20,in a meeting,ATL Ops Sup 5,2
2022-12-20,in a meeting,ATL Ops Sup 7,4
2022-12-20,on call,ATL Ops Sup 5,247
2022-12-20,on call,ATL Ops Sup 6,222
2022-12-20,on call,ATL Ops Sup 7,283
2022-12-20,personal break,ATL Ops Sup 5,13
2022-12-20,personal break,ATL Ops Sup 6,6
2022-12-20,personal break,ATL Ops Sup 7,11
2022-12-20,scheduled break,ATL Ops Sup 5,30
2022-12-20,scheduled break,ATL Ops Sup 6,27
2022-12-20,scheduled break,ATL Ops Sup 7,27
2022-12-20,special assignment,ATL Ops Sup 5,2
2022-12-20,special assignment,ATL Ops Sup 6,1
2022-12-20,system issues,ATL Ops Sup 5,5
2022-12-20,system issues,ATL Ops Sup 7,5
2022-12-20,tc issues,ATL Ops Sup 5,14
2022-12-20,tc issues,ATL Ops Sup 6,4
2022-12-20,tc issues,ATL Ops Sup 7,1
