UserId,Date,StatusKey,Code,Min,Code2
carrobinson,2022-12-07,follow up,ATL Ops Sup 7,0.3,Team 3
carrobinson,2022-12-07,on call,ATL Ops Sup 7,234.433333333333,Team 3
carrobinson,2022-12-07,scheduled break,ATL Ops Sup 7,31.7,Team 3
carrobinson,2022-12-07,tc issues,ATL Ops Sup 7,10.1166666666667,Team 3
carrobinson,2022-12-08,acw,ATL Ops Sup 7,53.3833333333333,Team 3
carrobinson,2022-12-08,at lunch,ATL Ops Sup 7,30.4833333333333,Team 3
carrobinson,2022-12-08,follow up,ATL Ops Sup 7,0.283333333333333,Team 3
carrobinson,2022-12-08,on call,ATL Ops Sup 7,228.533333333333,Team 3
carrobinson,2022-12-08,personal break,ATL Ops Sup 7,7.8,Team 3
carrobinson,2022-12-08,scheduled break,ATL Ops Sup 7,30.7666666666667,Team 3
carrobinson,2022-12-09,acw,ATL Ops Sup 7,61.7333333333333,Team 3
carrobinson,2022-12-09,at lunch,ATL Ops Sup 7,31.0833333333333,Team 3
carrobinson,2022-12-09,escalation wait,ATL Ops Sup 7,1.71666666666667,Team 3
carrobinson,2022-12-09,follow up,ATL Ops Sup 7,0.183333333333333,Team 3
carrobinson,2022-12-09,on call,ATL Ops Sup 7,276.466666666667,Team 3
carrobinson,2022-12-09,personal break,ATL Ops Sup 7,5.85,Team 3
carrobinson,2022-12-09,scheduled break,ATL Ops Sup 7,32.1833333333333,Team 3
carrobinson,2022-12-12,acw,ATL Ops Sup 7,60.95,Team 3
carrobinson,2022-12-12,at lunch,ATL Ops Sup 7,31.15,Team 3
carrobinson,2022-12-12,follow up,ATL Ops Sup 7,0.283333333333333,Team 3
carrobinson,2022-12-12,on call,ATL Ops Sup 7,286.083333333333,Team 3
carrobinson,2022-12-12,personal break,ATL Ops Sup 7,4.9,Team 3
carrobinson,2022-12-12,scheduled break,ATL Ops Sup 7,31.7666666666667,Team 3
carrobinson,2022-12-13,acw,ATL Ops Sup 7,45.4,Team 3
carrobinson,2022-12-13,at lunch,ATL Ops Sup 7,31.1666666666667,Team 3
carrobinson,2022-12-13,follow up,ATL Ops Sup 7,0.183333333333333,Team 3
carrobinson,2022-12-13,on call,ATL Ops Sup 7,282.766666666667,Team 3
carrobinson,2022-12-13,personal break,ATL Ops Sup 7,4.4,Team 3
carrobinson,2022-12-13,scheduled break,ATL Ops Sup 7,33.2333333333333,Team 3
carrobinson,2022-12-14,acw,ATL Ops Sup 7,38.1666666666667,Team 3
carrobinson,2022-12-14,at lunch,ATL Ops Sup 7,30.6,Team 3
carrobinson,2022-12-14,escalation wait,ATL Ops Sup 7,30.0666666666667,Team 3
carrobinson,2022-12-14,follow up,ATL Ops Sup 7,0.0333333333333333,Team 3
carrobinson,2022-12-14,on call,ATL Ops Sup 7,272.05,Team 3
carrobinson,2022-12-14,personal break,ATL Ops Sup 7,6.68333333333333,Team 3
carrobinson,2022-12-14,scheduled break,ATL Ops Sup 7,32.8833333333333,Team 3
carrobinson,2022-12-15,acw,ATL Ops Sup 7,65,Team 3
carrobinson,2022-12-15,at lunch,ATL Ops Sup 7,31.95,Team 3
carrobinson,2022-12-15,follow up,ATL Ops Sup 7,0.15,Team 3
carrobinson,2022-12-15,on call,ATL Ops Sup 7,247.616666666667,Team 3
carrobinson,2022-12-15,personal break,ATL Ops Sup 7,5.23333333333333,Team 3
carrobinson,2022-12-15,scheduled break,ATL Ops Sup 7,32.2166666666667,Team 3
carrobinson,2022-12-15,tc issues,ATL Ops Sup 7,6.86666666666667,Team 3
carrobinson,2022-12-19,acw,ATL Ops Sup 7,61.95,Team 3
carrobinson,2022-12-19,at lunch,ATL Ops Sup 7,31.2,Team 3
carrobinson,2022-12-19,escalation wait,ATL Ops Sup 7,2.65,Team 3
carrobinson,2022-12-19,follow up,ATL Ops Sup 7,0.05,Team 3
carrobinson,2022-12-19,on call,ATL Ops Sup 7,269.916666666667,Team 3
carrobinson,2022-12-19,scheduled break,ATL Ops Sup 7,31.7333333333333,Team 3
carrobinson,2022-12-20,acw,ATL Ops Sup 7,34.5833333333333,Team 3
carrobinson,2022-12-20,at lunch,ATL Ops Sup 7,30.8833333333333,Team 3
carrobinson,2022-12-20,escalation wait,ATL Ops Sup 7,3.1,Team 3
carrobinson,2022-12-20,follow up,ATL Ops Sup 7,0.0166666666666667,Team 3
carrobinson,2022-12-20,in a meeting,ATL Ops Sup 7,12.55,Team 3
carrobinson,2022-12-20,on call,ATL Ops Sup 7,252.183333333333,Team 3
carrobinson,2022-12-20,personal break,ATL Ops Sup 7,6.01666666666667,Team 3
carrobinson,2022-12-20,scheduled break,ATL Ops Sup 7,31.4666666666667,Team 3
chbeach,2022-10-01,acw,ATL Ops Sup 6,10.6833333333333,Team 2
chbeach,2022-10-01,at lunch,ATL Ops Sup 6,30.8,Team 2
chbeach,2022-10-01,escalation wait,ATL Ops Sup 6,12.45,Team 2
chbeach,2022-10-01,follow up,ATL Ops Sup 6,0.183333333333333,Team 2
chbeach,2022-10-01,on call,ATL Ops Sup 6,175.383333333333,Team 2
chbeach,2022-10-01,scheduled break,ATL Ops Sup 6,30.7333333333333,Team 2
chbeach,2022-10-01,tc issues,ATL Ops Sup 6,1.85,Team 2
chbeach,2022-10-03,acw,ATL Ops Sup 6,13.9666666666667,Team 2
chbeach,2022-10-03,at lunch,ATL Ops Sup 6,30.9166666666667,Team 2
chbeach,2022-10-03,escalation wait,ATL Ops Sup 6,6.16666666666667,Team 2
chbeach,2022-10-03,follow up,ATL Ops Sup 6,0.3,Team 2
chbeach,2022-10-03,on call,ATL Ops Sup 6,315.083333333333,Team 2
chbeach,2022-10-03,personal break,ATL Ops Sup 6,4.03333333333333,Team 2
chbeach,2022-10-03,scheduled break,ATL Ops Sup 6,31.5166666666667,Team 2
chbeach,2022-10-03,tc issues,ATL Ops Sup 6,4.28333333333333,Team 2
chbeach,2022-10-04,acw,ATL Ops Sup 6,14.8166666666667,Team 2
chbeach,2022-10-04,at lunch,ATL Ops Sup 6,30.7166666666667,Team 2
chbeach,2022-10-04,escalation wait,ATL Ops Sup 6,6.56666666666667,Team 2
chbeach,2022-10-04,follow up,ATL Ops Sup 6,0.0833333333333333,Team 2
chbeach,2022-10-04,on call,ATL Ops Sup 6,370.066666666667,Team 2
chbeach,2022-10-04,personal break,ATL Ops Sup 6,3.51666666666667,Team 2
chbeach,2022-10-04,scheduled break,ATL Ops Sup 6,33.0666666666667,Team 2
chbeach,2022-10-06,acw,ATL Ops Sup 6,17.7,Team 2
chbeach,2022-10-06,at lunch,ATL Ops Sup 6,30.85,Team 2
chbeach,2022-10-06,follow up,ATL Ops Sup 6,0.183333333333333,Team 2
chbeach,2022-10-06,on call,ATL Ops Sup 6,371.466666666667,Team 2
chbeach,2022-10-06,personal break,ATL Ops Sup 6,4.08333333333333,Team 2
chbeach,2022-10-06,scheduled break,ATL Ops Sup 6,31.3833333333333,Team 2
chbeach,2022-10-07,acw,ATL Ops Sup 6,11.5666666666667,Team 2
chbeach,2022-10-07,at lunch,ATL Ops Sup 6,30.15,Team 2
chbeach,2022-10-07,escalation wait,ATL Ops Sup 6,2.28333333333333,Team 2
chbeach,2022-10-07,follow up,ATL Ops Sup 6,0.2,Team 2
chbeach,2022-10-07,on call,ATL Ops Sup 6,413.866666666667,Team 2
chbeach,2022-10-07,personal break,ATL Ops Sup 6,3.08333333333333,Team 2
chbeach,2022-10-07,scheduled break,ATL Ops Sup 6,31.1166666666667,Team 2
chbeach,2022-10-07,tc issues,ATL Ops Sup 6,3.86666666666667,Team 2
chbeach,2022-10-08,acw,ATL Ops Sup 6,5.95,Team 2
chbeach,2022-10-08,at lunch,ATL Ops Sup 6,29.95,Team 2
chbeach,2022-10-08,follow up,ATL Ops Sup 6,0.166666666666667,Team 2
chbeach,2022-10-08,on call,ATL Ops Sup 6,163.833333333333,Team 2
chbeach,2022-10-08,personal break,ATL Ops Sup 6,4.46666666666667,Team 2
chbeach,2022-10-08,scheduled break,ATL Ops Sup 6,30.25,Team 2
chbeach,2022-10-10,acw,ATL Ops Sup 6,19.5333333333333,Team 2
chbeach,2022-10-10,at lunch,ATL Ops Sup 6,30.5666666666667,Team 2
chbeach,2022-10-10,follow up,ATL Ops Sup 6,0.116666666666667,Team 2
chbeach,2022-10-10,on call,ATL Ops Sup 6,384.883333333333,Team 2
chbeach,2022-10-10,scheduled break,ATL Ops Sup 6,31.4333333333333,Team 2
chbeach,2022-10-11,acw,ATL Ops Sup 6,11.9166666666667,Team 2
chbeach,2022-10-11,at a training session,ATL Ops Sup 6,80.7833333333333,Team 2
chbeach,2022-10-11,at lunch,ATL Ops Sup 6,31,Team 2
chbeach,2022-10-11,escalation wait,ATL Ops Sup 6,11.7,Team 2
chbeach,2022-10-11,follow up,ATL Ops Sup 6,0.516666666666667,Team 2
chbeach,2022-10-11,on call,ATL Ops Sup 6,298.116666666667,Team 2
chbeach,2022-10-11,personal break,ATL Ops Sup 6,5.71666666666667,Team 2
chbeach,2022-10-11,scheduled break,ATL Ops Sup 6,31.45,Team 2
chbeach,2022-10-13,acw,ATL Ops Sup 6,14.9166666666667,Team 2
chbeach,2022-10-13,at lunch,ATL Ops Sup 6,30.9166666666667,Team 2
chbeach,2022-10-13,escalation wait,ATL Ops Sup 6,1.51666666666667,Team 2
chbeach,2022-10-13,follow up,ATL Ops Sup 6,0.0833333333333333,Team 2
chbeach,2022-10-13,on call,ATL Ops Sup 6,382.733333333333,Team 2
chbeach,2022-10-13,personal break,ATL Ops Sup 6,1.58333333333333,Team 2
chbeach,2022-10-13,scheduled break,ATL Ops Sup 6,31.3,Team 2
chbeach,2022-10-13,tc issues,ATL Ops Sup 6,3.2,Team 2
chbeach,2022-10-14,acw,ATL Ops Sup 6,18.4166666666667,Team 2
chbeach,2022-10-14,at lunch,ATL Ops Sup 6,30.7,Team 2
chbeach,2022-10-14,follow up,ATL Ops Sup 6,0.166666666666667,Team 2
chbeach,2022-10-14,on call,ATL Ops Sup 6,370.95,Team 2
chbeach,2022-10-14,personal break,ATL Ops Sup 6,7.16666666666667,Team 2
chbeach,2022-10-14,scheduled break,ATL Ops Sup 6,30.95,Team 2
chbeach,2022-10-15,acw,ATL Ops Sup 6,6.45,Team 2
chbeach,2022-10-15,at lunch,ATL Ops Sup 6,30.6833333333333,Team 2
chbeach,2022-10-15,follow up,ATL Ops Sup 6,0.0666666666666667,Team 2
chbeach,2022-10-15,on call,ATL Ops Sup 6,217.483333333333,Team 2
chbeach,2022-10-15,personal break,ATL Ops Sup 6,4.65,Team 2
chbeach,2022-10-15,scheduled break,ATL Ops Sup 6,30.35,Team 2
chbeach,2022-10-17,acw,ATL Ops Sup 6,12.8166666666667,Team 2
chbeach,2022-10-17,at lunch,ATL Ops Sup 6,30.7833333333333,Team 2
chbeach,2022-10-17,escalation wait,ATL Ops Sup 6,23.4833333333333,Team 2
chbeach,2022-10-17,follow up,ATL Ops Sup 6,0.166666666666667,Team 2
chbeach,2022-10-17,on call,ATL Ops Sup 6,377.333333333333,Team 2
chbeach,2022-10-17,personal break,ATL Ops Sup 6,7.06666666666667,Team 2
chbeach,2022-10-17,scheduled break,ATL Ops Sup 6,31.5,Team 2
chbeach,2022-10-18,acw,ATL Ops Sup 6,17.0166666666667,Team 2
chbeach,2022-10-18,at lunch,ATL Ops Sup 6,30.65,Team 2
chbeach,2022-10-18,follow up,ATL Ops Sup 6,0.1,Team 2
chbeach,2022-10-18,on call,ATL Ops Sup 6,401.3,Team 2
chbeach,2022-10-18,personal break,ATL Ops Sup 6,5.4,Team 2
chbeach,2022-10-18,scheduled break,ATL Ops Sup 6,31.1,Team 2
chbeach,2022-10-20,acw,ATL Ops Sup 6,9.8,Team 2
chbeach,2022-10-20,at lunch,ATL Ops Sup 6,30.6166666666667,Team 2
chbeach,2022-10-20,escalation wait,ATL Ops Sup 6,38.35,Team 2
chbeach,2022-10-20,follow up,ATL Ops Sup 6,0.0666666666666667,Team 2
chbeach,2022-10-20,on call,ATL Ops Sup 6,366.1,Team 2
chbeach,2022-10-20,personal break,ATL Ops Sup 6,3.48333333333333,Team 2
chbeach,2022-10-20,scheduled break,ATL Ops Sup 6,31.4333333333333,Team 2
chbeach,2022-10-21,acw,ATL Ops Sup 6,8.91666666666667,Team 2
chbeach,2022-10-21,at a training session,ATL Ops Sup 6,34.5833333333333,Team 2
chbeach,2022-10-21,at lunch,ATL Ops Sup 6,30.65,Team 2
chbeach,2022-10-21,escalation wait,ATL Ops Sup 6,9.78333333333333,Team 2
chbeach,2022-10-21,follow up,ATL Ops Sup 6,0.0666666666666667,Team 2
chbeach,2022-10-21,on call,ATL Ops Sup 6,354.1,Team 2
chbeach,2022-10-21,personal break,ATL Ops Sup 6,2.7,Team 2
chbeach,2022-10-21,scheduled break,ATL Ops Sup 6,31.5666666666667,Team 2
chbeach,2022-10-22,acw,ATL Ops Sup 6,9.18333333333333,Team 2
chbeach,2022-10-22,at lunch,ATL Ops Sup 6,30.2166666666667,Team 2
chbeach,2022-10-22,follow up,ATL Ops Sup 6,0.0333333333333333,Team 2
chbeach,2022-10-22,on call,ATL Ops Sup 6,215.8,Team 2
chbeach,2022-10-22,personal break,ATL Ops Sup 6,6.45,Team 2
chbeach,2022-10-22,scheduled break,ATL Ops Sup 6,31.05,Team 2
chbeach,2022-10-24,acw,ATL Ops Sup 6,19.5666666666667,Team 2
chbeach,2022-10-24,at lunch,ATL Ops Sup 6,31.1166666666667,Team 2
chbeach,2022-10-24,escalation wait,ATL Ops Sup 6,6.55,Team 2
chbeach,2022-10-24,follow up,ATL Ops Sup 6,0.25,Team 2
chbeach,2022-10-24,on call,ATL Ops Sup 6,355.4,Team 2
chbeach,2022-10-24,personal break,ATL Ops Sup 6,2.96666666666667,Team 2
chbeach,2022-10-24,scheduled break,ATL Ops Sup 6,31.45,Team 2
chbeach,2022-10-24,tc issues,ATL Ops Sup 6,3.13333333333333,Team 2
chbeach,2022-10-25,acw,ATL Ops Sup 6,14.55,Team 2
chbeach,2022-10-25,at lunch,ATL Ops Sup 6,30.6333333333333,Team 2
chbeach,2022-10-25,follow up,ATL Ops Sup 6,0.133333333333333,Team 2
chbeach,2022-10-25,on call,ATL Ops Sup 6,395.95,Team 2
chbeach,2022-10-25,personal break,ATL Ops Sup 6,4.23333333333333,Team 2
chbeach,2022-10-25,scheduled break,ATL Ops Sup 6,31.8833333333333,Team 2
chbeach,2022-10-27,acw,ATL Ops Sup 6,12.55,Team 2
chbeach,2022-10-27,at lunch,ATL Ops Sup 6,30.9166666666667,Team 2
chbeach,2022-10-27,escalation wait,ATL Ops Sup 6,1.46666666666667,Team 2
chbeach,2022-10-27,follow up,ATL Ops Sup 6,0.0666666666666667,Team 2
chbeach,2022-10-27,on call,ATL Ops Sup 6,392.383333333333,Team 2
chbeach,2022-10-27,personal break,ATL Ops Sup 6,0.916666666666667,Team 2
chbeach,2022-10-27,scheduled break,ATL Ops Sup 6,31.4333333333333,Team 2
chbeach,2022-10-28,acw,ATL Ops Sup 6,13.05,Team 2
chbeach,2022-10-28,at lunch,ATL Ops Sup 6,31.1,Team 2
chbeach,2022-10-28,escalation wait,ATL Ops Sup 6,2.56666666666667,Team 2
chbeach,2022-10-28,follow up,ATL Ops Sup 6,0.183333333333333,Team 2
chbeach,2022-10-28,on call,ATL Ops Sup 6,406.166666666667,Team 2
chbeach,2022-10-28,personal break,ATL Ops Sup 6,6.5,Team 2
chbeach,2022-10-28,scheduled break,ATL Ops Sup 6,31.5833333333333,Team 2
chbeach,2022-10-29,acw,ATL Ops Sup 6,9.06666666666667,Team 2
chbeach,2022-10-29,at lunch,ATL Ops Sup 6,30.5,Team 2
chbeach,2022-10-29,follow up,ATL Ops Sup 6,0.183333333333333,Team 2
chbeach,2022-10-29,on call,ATL Ops Sup 6,297.533333333333,Team 2
chbeach,2022-10-29,personal break,ATL Ops Sup 6,8.33333333333333,Team 2
chbeach,2022-10-29,scheduled break,ATL Ops Sup 6,30.8333333333333,Team 2
chbeach,2022-10-31,acw,ATL Ops Sup 6,17.5833333333333,Team 2
chbeach,2022-10-31,at lunch,ATL Ops Sup 6,31.1,Team 2
chbeach,2022-10-31,follow up,ATL Ops Sup 6,0.0833333333333333,Team 2
chbeach,2022-10-31,on call,ATL Ops Sup 6,372.4,Team 2
chbeach,2022-10-31,personal break,ATL Ops Sup 6,6.58333333333333,Team 2
chbeach,2022-10-31,scheduled break,ATL Ops Sup 6,31.45,Team 2
chbeach,2022-11-01,acw,ATL Ops Sup 6,14.8166666666667,Team 2
chbeach,2022-11-01,at lunch,ATL Ops Sup 6,30.8666666666667,Team 2
chbeach,2022-11-01,follow up,ATL Ops Sup 6,0.05,Team 2
chbeach,2022-11-01,on call,ATL Ops Sup 6,391.5,Team 2
chbeach,2022-11-01,personal break,ATL Ops Sup 6,4.61666666666667,Team 2
chbeach,2022-11-01,scheduled break,ATL Ops Sup 6,31.1833333333333,Team 2
chbeach,2022-11-03,acw,ATL Ops Sup 6,17.7,Team 2
chbeach,2022-11-03,at lunch,ATL Ops Sup 6,31.0666666666667,Team 2
chbeach,2022-11-03,follow up,ATL Ops Sup 6,0.116666666666667,Team 2
chbeach,2022-11-03,on call,ATL Ops Sup 6,428.983333333333,Team 2
chbeach,2022-11-03,personal break,ATL Ops Sup 6,3.7,Team 2
chbeach,2022-11-03,scheduled break,ATL Ops Sup 6,31.65,Team 2
chbeach,2022-11-04,acw,ATL Ops Sup 6,17.1333333333333,Team 2
chbeach,2022-11-04,at lunch,ATL Ops Sup 6,30.9,Team 2
chbeach,2022-11-04,follow up,ATL Ops Sup 6,0.1,Team 2
chbeach,2022-11-04,on call,ATL Ops Sup 6,397.366666666667,Team 2
chbeach,2022-11-04,personal break,ATL Ops Sup 6,7.4,Team 2
chbeach,2022-11-04,scheduled break,ATL Ops Sup 6,31.5,Team 2
chbeach,2022-11-05,acw,ATL Ops Sup 6,9.55,Team 2
chbeach,2022-11-05,at lunch,ATL Ops Sup 6,30.5333333333333,Team 2
chbeach,2022-11-05,escalation wait,ATL Ops Sup 6,59.45,Team 2
chbeach,2022-11-05,follow up,ATL Ops Sup 6,0.216666666666667,Team 2
chbeach,2022-11-05,on call,ATL Ops Sup 6,253,Team 2
chbeach,2022-11-05,personal break,ATL Ops Sup 6,5.76666666666667,Team 2
chbeach,2022-11-05,scheduled break,ATL Ops Sup 6,31.35,Team 2
chbeach,2022-11-07,acw,ATL Ops Sup 6,17.5333333333333,Team 2
chbeach,2022-11-07,at lunch,ATL Ops Sup 6,30.7333333333333,Team 2
chbeach,2022-11-07,escalation wait,ATL Ops Sup 6,0.05,Team 2
chbeach,2022-11-07,follow up,ATL Ops Sup 6,0.0833333333333333,Team 2
chbeach,2022-11-07,on call,ATL Ops Sup 6,409.2,Team 2
chbeach,2022-11-07,personal break,ATL Ops Sup 6,2.9,Team 2
chbeach,2022-11-07,scheduled break,ATL Ops Sup 6,31.2166666666667,Team 2
chbeach,2022-11-08,acw,ATL Ops Sup 6,14.1666666666667,Team 2
chbeach,2022-11-08,at lunch,ATL Ops Sup 6,30.75,Team 2
chbeach,2022-11-08,escalation wait,ATL Ops Sup 6,4.96666666666667,Team 2
chbeach,2022-11-08,follow up,ATL Ops Sup 6,0.0333333333333333,Team 2
chbeach,2022-11-08,on call,ATL Ops Sup 6,367.333333333333,Team 2
chbeach,2022-11-08,personal break,ATL Ops Sup 6,3.3,Team 2
chbeach,2022-11-08,scheduled break,ATL Ops Sup 6,31.3666666666667,Team 2
chbeach,2022-11-10,acw,ATL Ops Sup 6,14.3,Team 2
chbeach,2022-11-10,at lunch,ATL Ops Sup 6,30.7333333333333,Team 2
chbeach,2022-11-10,escalation wait,ATL Ops Sup 6,3.08333333333333,Team 2
chbeach,2022-11-10,follow up,ATL Ops Sup 6,0.25,Team 2
chbeach,2022-11-10,on call,ATL Ops Sup 6,343.133333333333,Team 2
chbeach,2022-11-10,personal break,ATL Ops Sup 6,5.83333333333333,Team 2
chbeach,2022-11-10,scheduled break,ATL Ops Sup 6,31.5166666666667,Team 2
chbeach,2022-11-11,acw,ATL Ops Sup 6,17.6,Team 2
chbeach,2022-11-11,at lunch,ATL Ops Sup 6,30.5666666666667,Team 2
chbeach,2022-11-11,follow up,ATL Ops Sup 6,0.15,Team 2
chbeach,2022-11-11,on call,ATL Ops Sup 6,340.716666666667,Team 2
chbeach,2022-11-11,personal break,ATL Ops Sup 6,2.9,Team 2
chbeach,2022-11-11,scheduled break,ATL Ops Sup 6,18.6333333333333,Team 2
chbeach,2022-11-11,tc issues,ATL Ops Sup 6,0.333333333333333,Team 2
chbeach,2022-11-12,acw,ATL Ops Sup 6,11.2666666666667,Team 2
chbeach,2022-11-12,at lunch,ATL Ops Sup 6,30.7,Team 2
chbeach,2022-11-12,follow up,ATL Ops Sup 6,0.133333333333333,Team 2
chbeach,2022-11-12,on call,ATL Ops Sup 6,308.116666666667,Team 2
chbeach,2022-11-12,personal break,ATL Ops Sup 6,4.95,Team 2
chbeach,2022-11-12,scheduled break,ATL Ops Sup 6,31.2333333333333,Team 2
chbeach,2022-11-14,acw,ATL Ops Sup 6,28.1833333333333,Team 2
chbeach,2022-11-14,at lunch,ATL Ops Sup 6,30.9,Team 2
chbeach,2022-11-14,escalation wait,ATL Ops Sup 6,2.96666666666667,Team 2
chbeach,2022-11-14,follow up,ATL Ops Sup 6,0.166666666666667,Team 2
chbeach,2022-11-14,on call,ATL Ops Sup 6,427.233333333333,Team 2
chbeach,2022-11-14,personal break,ATL Ops Sup 6,4.36666666666667,Team 2
chbeach,2022-11-14,scheduled break,ATL Ops Sup 6,31.55,Team 2
chbeach,2022-11-15,acw,ATL Ops Sup 6,11.8666666666667,Team 2
chbeach,2022-11-15,at lunch,ATL Ops Sup 6,30.95,Team 2
chbeach,2022-11-15,escalation wait,ATL Ops Sup 6,23.75,Team 2
chbeach,2022-11-15,follow up,ATL Ops Sup 6,0.116666666666667,Team 2
chbeach,2022-11-15,on call,ATL Ops Sup 6,365.05,Team 2
chbeach,2022-11-15,personal break,ATL Ops Sup 6,3.38333333333333,Team 2
chbeach,2022-11-15,scheduled break,ATL Ops Sup 6,31.4333333333333,Team 2
chbeach,2022-11-15,tc issues,ATL Ops Sup 6,3.03333333333333,Team 2
chbeach,2022-11-17,acw,ATL Ops Sup 6,22.3666666666667,Team 2
chbeach,2022-11-17,at lunch,ATL Ops Sup 6,31,Team 2
chbeach,2022-11-17,escalation wait,ATL Ops Sup 6,20.1833333333333,Team 2
chbeach,2022-11-17,follow up,ATL Ops Sup 6,0.166666666666667,Team 2
chbeach,2022-11-17,on call,ATL Ops Sup 6,353.233333333333,Team 2
chbeach,2022-11-17,personal break,ATL Ops Sup 6,4.06666666666667,Team 2
chbeach,2022-11-17,scheduled break,ATL Ops Sup 6,31.4666666666667,Team 2
chbeach,2022-11-17,tc issues,ATL Ops Sup 6,3.45,Team 2
chbeach,2022-11-18,acw,ATL Ops Sup 6,15.9666666666667,Team 2
chbeach,2022-11-18,at lunch,ATL Ops Sup 6,30.8666666666667,Team 2
chbeach,2022-11-18,escalation wait,ATL Ops Sup 6,2.48333333333333,Team 2
chbeach,2022-11-18,follow up,ATL Ops Sup 6,0.0166666666666667,Team 2
chbeach,2022-11-18,on call,ATL Ops Sup 6,382,Team 2
chbeach,2022-11-18,personal break,ATL Ops Sup 6,3.96666666666667,Team 2
chbeach,2022-11-18,scheduled break,ATL Ops Sup 6,31.7833333333333,Team 2
chbeach,2022-11-19,acw,ATL Ops Sup 6,7.88333333333333,Team 2
chbeach,2022-11-19,at lunch,ATL Ops Sup 6,30.6666666666667,Team 2
chbeach,2022-11-19,follow up,ATL Ops Sup 6,0.283333333333333,Team 2
chbeach,2022-11-19,on call,ATL Ops Sup 6,286.65,Team 2
chbeach,2022-11-19,personal break,ATL Ops Sup 6,3.66666666666667,Team 2
chbeach,2022-11-19,scheduled break,ATL Ops Sup 6,30.9333333333333,Team 2
chbeach,2022-11-21,acw,ATL Ops Sup 6,19.0166666666667,Team 2
chbeach,2022-11-21,at lunch,ATL Ops Sup 6,30.9,Team 2
chbeach,2022-11-21,escalation wait,ATL Ops Sup 6,18.1166666666667,Team 2
chbeach,2022-11-21,follow up,ATL Ops Sup 6,0.116666666666667,Team 2
chbeach,2022-11-21,on call,ATL Ops Sup 6,392.283333333333,Team 2
chbeach,2022-11-21,personal break,ATL Ops Sup 6,5.48333333333333,Team 2
chbeach,2022-11-21,scheduled break,ATL Ops Sup 6,31.1833333333333,Team 2
chbeach,2022-11-22,acw,ATL Ops Sup 6,19.1666666666667,Team 2
chbeach,2022-11-22,at lunch,ATL Ops Sup 6,30.7166666666667,Team 2
chbeach,2022-11-22,follow up,ATL Ops Sup 6,0.25,Team 2
chbeach,2022-11-22,on call,ATL Ops Sup 6,361.216666666667,Team 2
chbeach,2022-11-22,personal break,ATL Ops Sup 6,5.36666666666667,Team 2
chbeach,2022-11-22,scheduled break,ATL Ops Sup 6,31.2,Team 2
chbeach,2022-11-24,acw,ATL Ops Sup 6,9.3,Team 2
chbeach,2022-11-24,follow up,ATL Ops Sup 6,0.0333333333333333,Team 2
chbeach,2022-11-24,on call,ATL Ops Sup 6,96.1666666666667,Team 2
chbeach,2022-11-24,personal break,ATL Ops Sup 6,2.98333333333333,Team 2
chbeach,2022-11-24,scheduled break,ATL Ops Sup 6,15.5833333333333,Team 2
chbeach,2022-11-25,acw,ATL Ops Sup 6,10.75,Team 2
chbeach,2022-11-25,at lunch,ATL Ops Sup 6,30.7166666666667,Team 2
chbeach,2022-11-25,escalation wait,ATL Ops Sup 6,4.63333333333333,Team 2
chbeach,2022-11-25,follow up,ATL Ops Sup 6,0.166666666666667,Team 2
chbeach,2022-11-25,on call,ATL Ops Sup 6,269.116666666667,Team 2
chbeach,2022-11-25,personal break,ATL Ops Sup 6,9.78333333333333,Team 2
chbeach,2022-11-25,scheduled break,ATL Ops Sup 6,30.65,Team 2
chbeach,2022-11-25,tc issues,ATL Ops Sup 6,3.13333333333333,Team 2
chbeach,2022-12-01,acw,ATL Ops Sup 6,21.1666666666667,Team 2
chbeach,2022-12-01,at lunch,ATL Ops Sup 6,30.8333333333333,Team 2
chbeach,2022-12-01,follow up,ATL Ops Sup 6,0.1,Team 2
chbeach,2022-12-01,on call,ATL Ops Sup 6,364.35,Team 2
chbeach,2022-12-01,personal break,ATL Ops Sup 6,4.21666666666667,Team 2
chbeach,2022-12-01,scheduled break,ATL Ops Sup 6,32.7333333333333,Team 2
chbeach,2022-12-02,acw,ATL Ops Sup 6,18.45,Team 2
chbeach,2022-12-02,at lunch,ATL Ops Sup 6,30.7666666666667,Team 2
chbeach,2022-12-02,escalation wait,ATL Ops Sup 6,2.25,Team 2
chbeach,2022-12-02,follow up,ATL Ops Sup 6,0.133333333333333,Team 2
chbeach,2022-12-02,on call,ATL Ops Sup 6,362.316666666667,Team 2
chbeach,2022-12-02,personal break,ATL Ops Sup 6,5.96666666666667,Team 2
chbeach,2022-12-02,scheduled break,ATL Ops Sup 6,31.55,Team 2
chbeach,2022-12-02,special assignment,ATL Ops Sup 6,11.3,Team 2
chbeach,2022-12-02,tc issues,ATL Ops Sup 6,1.43333333333333,Team 2
chbeach,2022-12-03,acw,ATL Ops Sup 6,7.35,Team 2
chbeach,2022-12-03,at lunch,ATL Ops Sup 6,30.4333333333333,Team 2
chbeach,2022-12-03,escalation wait,ATL Ops Sup 6,5.51666666666667,Team 2
chbeach,2022-12-03,follow up,ATL Ops Sup 6,0.0333333333333333,Team 2
chbeach,2022-12-03,on call,ATL Ops Sup 6,244.383333333333,Team 2
chbeach,2022-12-03,personal break,ATL Ops Sup 6,2.25,Team 2
